active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,0,15,12,141,1.0,,,base,0,0.026311000000000195,0,12,,1,4,False,,0,0,0,False,,0,0,,19,0,4,,,124,lean_deferred_area7,8,[],12339.184088627455,0,130.58177591346248,0.0,11,,,0,272.48640141666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,23,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3269.836817,,,True,0.026314540999010205
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,0,0,12,10,135,1.0,,,base,0,0.018765000000000143,0,10,,4,6,False,,0,0,0,False,,0,0,,17,0,4,,,121,deferred_area7,10,[],11174.531239559894,0,41.51394882524377,0.0,6,,,0,301.1906249,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3011.906249,,,True,0.018788082990795374
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,0,0,12,10,135,1.0,,,base,0,0.01839000000000013,0,10,,4,6,False,,0,0,0,False,,0,0,,17,0,4,,,121,lean_deferred_area7,10,[],11174.531239559894,0,41.51394882524377,0.0,6,,,0,301.1906249,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3011.906249,,,True,0.018389832985121757
13,0,True,0,0,0,0,0,edge__iid__68,edge__iid,9,0,0,19,15,152,1.0,,,base,0,0.030464000000000047,0,15,,6,10,False,,0,0,0,False,,0,0,,22,0,4,,,131,deferred_area7,5,[],13285.035441146365,0,108.0410260588057,0.0,9,,,0,234.33380586666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,26,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3515.007088,,,True,0.030508666997775435
13,0,True,0,0,0,0,0,edge__iid__68,edge__iid,9,0,0,19,15,152,1.0,,,base,0,0.03061500000000006,0,15,,6,10,False,,0,0,0,False,,0,0,,22,0,4,,,131,lean_deferred_area7,5,[],13285.035441146365,0,108.0410260588057,0.0,9,,,0,234.33380586666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,26,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3515.007088,,,True,0.030635375005658716
11,0,True,0,0,0,0,0,edge__iid__69,edge__iid,7,4,4,20,15,152,1.0,,,base,0,0.027608999999999995,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,130,deferred_area7,7,[],13655.812323774517,0,41.56484100888642,0.0,7,,,0,239.41083086666669,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,120,3591.162463,,,True,0.02764104097150266
11,0,True,0,0,0,0,0,edge__iid__69,edge__iid,7,4,4,20,15,152,1.0,,,base,0,0.027317000000000036,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,130,lean_deferred_area7,7,[],13655.812323774517,0,41.56484100888642,0.0,7,,,0,239.41083086666669,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,120,3591.162463,,,True,0.027339541004039347
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,2,2,11,10,146,1.0,,,base,0,0.021166000000000018,0,10,,4,5,False,,2,0,2,False,,0,0,,17,0,4,,,133,deferred_area7,10,[],11636.038809372245,0,50.22789329191808,0.0,6,,,0,317.3207764,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3173.207764,,,True,0.021171749976929277
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,2,2,11,10,146,1.0,,,base,0,0.021087999999999996,0,10,,4,5,False,,2,0,2,False,,0,0,,17,0,4,,,133,lean_deferred_area7,10,[],11636.038809372245,0,50.22789329191808,0.0,6,,,0,317.3207764,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3173.207764,,,True,0.02113558299606666
9,0,True,0,0,0,0,0,edge__iid__71,edge__iid,5,4,4,14,12,146,1.0,,,base,0,0.0222119999999999,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,deferred_area7,11,[],13678.275604831477,0,20.25745229560478,0.0,5,,,0,297.55459333333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3570.65512,,,True,0.02222012495622039
9,0,True,0,0,0,0,0,edge__iid__71,edge__iid,5,4,4,14,12,146,1.0,,,base,0,0.022463000000000122,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,lean_deferred_area7,11,[],13678.275604831477,0,20.25745229560478,0.0,5,,,0,297.55459333333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3570.65512,,,True,0.022463375004008412
12,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,6,0,0,13,10,140,1.0,,,base,0,0.02235699999999996,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,125,deferred_area7,10,[],11236.671745435986,0,75.25454290428803,0.0,6,,,0,304.8334351,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,3048.334351,,,True,0.02235991699853912
12,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,6,0,0,13,10,140,1.0,,,base,0,0.02166800000000002,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,125,lean_deferred_area7,10,[],11236.671745435986,0,75.25454290428803,0.0,6,,,0,304.8334351,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,3048.334351,,,True,0.021693041955586523
10,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,9,0,0,18,15,146,1.0,,,base,0,0.02778600000000009,0,15,,6,9,False,,0,0,0,False,,0,0,,22,0,4,,,126,deferred_area7,5,[],13243.122116200717,0,83.67267065903894,0.0,9,,,0,231.90829473333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3478.624421,,,True,0.027785667043644935
10,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,9,0,0,18,15,146,1.0,,,base,0,0.02825000000000011,0,15,,6,9,False,,0,0,0,False,,0,0,,22,0,4,,,126,lean_deferred_area7,5,[],13243.122116200717,0,83.67267065903894,0.0,9,,,0,231.90829473333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3478.624421,,,True,0.028321791964117438
9,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,5,4,4,18,15,146,1.0,,,base,0,0.02595499999999995,0,15,,10,13,False,,4,0,4,False,,0,0,,22,0,4,,,126,deferred_area7,7,[],13590.744512562758,0,32.56938475190523,0.0,5,,,0,236.74326019999998,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3551.148903,,,True,0.025977333018090576
9,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,5,4,4,18,15,146,1.0,,,base,0,0.026402999999999954,0,15,,10,13,False,,4,0,4,False,,0,0,,22,0,4,,,126,lean_deferred_area7,7,[],13590.744512562758,0,32.56938475190523,0.0,5,,,0,236.74326019999998,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3551.148903,,,True,0.02641624998068437
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,2,2,11,10,148,1.0,,,base,0,0.02166099999999993,0,10,,5,6,False,,2,0,2,False,,0,0,,17,0,4,,,135,deferred_area7,10,[],11849.161986428375,0,39.51856747057941,0.0,5,,,0,322.7832398,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,18,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3227.832398,,,True,0.0216956670046784
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,2,2,11,10,148,1.0,,,base,0,0.02114600000000033,0,10,,5,6,False,,2,0,2,False,,0,0,,17,0,4,,,135,lean_deferred_area7,10,[],11849.161986428375,0,39.51856747057941,0.0,5,,,0,322.7832398,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,18,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3227.832398,,,True,0.02114700002130121
9,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,4,4,4,14,12,147,1.0,,,base,0,0.023328999999999933,0,12,,8,10,False,,4,0,4,False,,0,0,,19,0,4,,,131,deferred_area7,11,[],13697.206451302716,0,25.821839266201394,0.0,4,,,0,298.62010741666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3583.441289,,,True,0.023343749984633178
9,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,4,4,4,14,12,147,1.0,,,base,0,0.022860000000000102,0,12,,8,10,False,,4,0,4,False,,0,0,,19,0,4,,,131,lean_deferred_area7,11,[],13697.206451302716,0,25.821839266201394,0.0,4,,,0,298.62010741666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3583.441289,,,True,0.022904124984052032
9,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,5,0,0,12,10,137,1.0,,,base,0,0.02074800000000021,0,10,,5,7,False,,0,0,0,False,,0,0,,17,0,4,,,123,deferred_area7,10,[],11149.177243768761,0,50.88422047955052,0.0,5,,,0,301.68354469999997,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3016.835447,,,True,0.020777333003934473
9,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,5,0,0,12,10,137,1.0,,,base,0,0.020102000000000064,0,10,,5,7,False,,0,0,0,False,,0,0,,17,0,4,,,123,lean_deferred_area7,10,[],11149.177243768761,0,50.88422047955052,0.0,5,,,0,301.68354469999997,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3016.835447,,,True,0.020106666954234242
12,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,0,0,20,15,150,1.0,,,base,0,0.02962700000000007,0,15,,4,9,False,,0,0,0,False,,0,0,,22,0,4,,,128,deferred_area7,5,[],13435.246098113916,0,91.93110217058208,0.0,11,,,0,235.669948,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3535.04922,,,True,0.0296393750468269
12,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,0,0,20,15,150,1.0,,,base,0,0.029010000000000424,0,15,,4,9,False,,0,0,0,False,,0,0,,22,0,4,,,128,lean_deferred_area7,5,[],13435.246098113916,0,91.93110217058208,0.0,11,,,0,235.669948,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3535.04922,,,True,0.029050500015728176
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,4,4,19,15,148,1.0,,,base,0,0.026850999999999736,1,15,,9,13,False,,4,0,3,False,,0,0,,22,0,4,,,127,deferred_area7,7,[],13526.859918708635,0,45.52373687161892,0.0,6,,,0,236.35813240000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3545.371986,,,True,0.026851875009015203
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,4,4,19,15,148,1.0,,,base,0,0.0261610000000001,1,15,,9,13,False,,4,0,3,False,,0,0,,22,0,4,,,127,lean_deferred_area7,7,[],13526.859918708635,0,45.52373687161892,0.0,6,,,0,236.35813240000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3545.371986,,,True,0.026206583948805928
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,2,2,13,10,149,1.0,,,base,0,0.021255000000000024,0,10,,3,6,False,,2,0,2,False,,0,0,,17,0,4,,,134,deferred_area7,10,[],11642.347372632763,0,58.76416336357477,0.0,7,,,0,318.5469474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3185.469474,,,True,0.02126099995803088
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,2,2,13,10,149,1.0,,,base,0,0.021026999999999685,0,10,,3,6,False,,2,0,2,False,,0,0,,17,0,4,,,134,lean_deferred_area7,10,[],11642.347372632763,0,58.76416336357477,0.0,7,,,0,318.5469474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3185.469474,,,True,0.021027208014857024
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,4,4,14,12,146,1.0,,,base,0,0.023328000000000237,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,deferred_area7,11,[],13778.663647673973,0,31.709248521153242,0.0,5,,,0,299.2277275833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3590.732731,,,True,0.02332779101561755
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,4,4,14,12,146,1.0,,,base,0,0.022603999999999846,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,lean_deferred_area7,11,[],13778.663647673973,0,31.709248521153242,0.0,5,,,0,299.2277275833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3590.732731,,,True,0.02262304100440815
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,6,0,0,13,10,137,1.0,,,base,0,0.01926799999999984,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,122,deferred_area7,10,[],11153.751366538329,0,41.29061697902285,0.0,6,,,0,301.5750272,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3015.750272,,,True,0.019280708977021277
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,6,0,0,13,10,137,1.0,,,base,0,0.01909599999999978,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,122,lean_deferred_area7,10,[],11153.751366538329,0,41.29061697902285,0.0,6,,,0,301.5750272,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3015.750272,,,True,0.019095249997917563
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,0,0,19,15,148,1.0,,,base,0,0.028788000000000036,0,15,,4,8,False,,0,0,0,False,,0,0,,22,0,4,,,127,deferred_area7,5,[],13233.541482878943,0,83.74762854856871,0.0,11,,,0,232.31388626666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3484.708294,,,True,0.02884937496855855
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,0,0,19,15,148,1.0,,,base,0,0.02847299999999997,0,15,,4,8,False,,0,0,0,False,,0,0,,22,0,4,,,127,lean_deferred_area7,5,[],13233.541482878943,0,83.74762854856871,0.0,11,,,0,232.31388626666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3484.708294,,,True,0.028479375003371388
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,4,4,20,15,150,1.0,,,base,0,0.027511000000000063,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,128,deferred_area7,7,[],13704.786390341538,0,48.53016233909174,0.0,7,,,0,239.3304852,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3589.957278,,,True,0.027522874996066093
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,4,4,20,15,150,1.0,,,base,0,0.027019999999999822,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,128,lean_deferred_area7,7,[],13704.786390341538,0,48.53016233909174,0.0,7,,,0,239.3304852,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3589.957278,,,True,0.027047374984249473
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,2,2,13,10,151,1.0,,,base,0,0.022083999999999993,0,10,,2,5,False,,2,0,2,False,,0,0,,17,0,4,,,136,deferred_area7,10,[],11712.480616381945,0,60.10169857384291,0.0,8,,,0,321.14961239999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,17,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3211.496124,,,True,0.022083208023104817
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,2,2,13,10,151,1.0,,,base,0,0.02228500000000011,0,10,,2,5,False,,2,0,2,False,,0,0,,17,0,4,,,136,lean_deferred_area7,10,[],11712.480616381945,0,60.10169857384291,0.0,8,,,0,321.14961239999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,17,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3211.496124,,,True,0.022292832960374653
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,4,4,13,12,145,1.0,,,base,0,0.022424,0,12,,7,8,False,,4,0,4,False,,0,0,,19,0,4,,,130,deferred_area7,11,[],13685.193985924432,0,26.823041520633982,0.0,5,,,0,297.5865664166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3571.038797,,,True,0.022452292032539845
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,4,4,13,12,145,1.0,,,base,0,0.021780000000000133,0,12,,7,8,False,,4,0,4,False,,0,0,,19,0,4,,,130,lean_deferred_area7,11,[],13685.193985924432,0,26.823041520633982,0.0,5,,,0,297.5865664166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3571.038797,,,True,0.02178070804802701
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,0,0,14,10,139,1.0,,,base,0,0.019699000000000133,0,10,,2,6,False,,0,0,0,False,,0,0,,17,0,4,,,123,deferred_area7,10,[],11204.353673731575,0,84.51558130227016,0.0,8,,,0,303.1870731,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3031.870731,,,True,0.019729416992049664
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,0,0,14,10,139,1.0,,,base,0,0.019555999999999685,0,10,,2,6,False,,0,0,0,False,,0,0,,17,0,4,,,123,lean_deferred_area7,10,[],11204.353673731575,0,84.51558130227016,0.0,8,,,0,303.1870731,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3031.870731,,,True,0.019586041977163404
13,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,0,0,19,15,150,1.0,,,base,0,0.03018400000000021,0,15,,0,4,False,,0,0,0,False,,0,0,,22,0,4,,,129,deferred_area7,5,[],13186.796199108052,0,182.82009033411185,0.0,15,,,0,232.55728253333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3488.359238,,,True,0.030184999981429428
13,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,0,0,19,15,150,1.0,,,base,0,0.029056000000000193,0,15,,0,4,False,,0,0,0,False,,0,0,,22,0,4,,,129,lean_deferred_area7,5,[],13186.796199108052,0,182.82009033411185,0.0,15,,,0,232.55728253333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3488.359238,,,True,0.029083000030368567
17,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,4,4,24,15,161,1.0,,,base,0,0.031711000000000045,0,15,,3,12,False,,4,0,4,False,,0,0,,22,0,4,,,135,deferred_area7,7,[],13660.353845111722,0,92.10117304835644,0.0,12,,,0,242.13805113333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,18,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3632.070767,,,True,0.031778000004123896
17,0,True,0,0,0,0,0,edge__adversarial-spatial__69,edge__adversarial-spatial,12,4,4,24,15,161,1.0,,,base,0,0.031131000000000242,0,15,,3,12,False,,4,0,4,False,,0,0,,22,0,4,,,135,lean_deferred_area7,7,[],13660.353845111722,0,92.10117304835644,0.0,12,,,0,242.13805113333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,69,1.0,18,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3632.070767,,,True,0.031142249994445592
9,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,9,2,2,13,10,148,1.0,,,base,0,0.021523999999999877,0,10,,1,4,False,,2,0,2,False,,0,0,,17,0,4,,,133,deferred_area7,10,[],11838.924751738736,0,109.42988004600451,0.0,9,,,0,322.0784951,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,129,3220.784951,,,True,0.021557040978223085
9,0,True,0,0,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,9,2,2,13,10,148,1.0,,,base,0,0.021599000000000146,0,10,,1,4,False,,2,0,2,False,,0,0,,17,0,4,,,133,lean_deferred_area7,10,[],11838.924751738736,0,109.42988004600451,0.0,9,,,0,322.0784951,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,129,3220.784951,,,True,0.021598333958536386
14,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,10,4,4,19,12,157,1.0,,,base,0,0.025974000000000164,0,12,,2,9,False,,4,0,4,False,,0,0,,19,0,4,,,136,deferred_area7,11,[],13737.209166790602,0,72.3712751631047,0.0,10,,,0,302.7868194166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,125,3633.441833,,,True,0.0259823749656789
14,0,True,0,0,0,0,0,edge__adversarial-spatial__71,edge__adversarial-spatial,10,4,4,19,12,157,1.0,,,base,0,0.025716000000000072,0,12,,2,9,False,,4,0,4,False,,0,0,,19,0,4,,,136,lean_deferred_area7,11,[],13737.209166790602,0,72.3712751631047,0.0,10,,,0,302.7868194166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,125,3633.441833,,,True,0.02576795796630904
5,0,True,0,0,0,0,0,clustered__iid__67,clustered__iid,5,0,0,12,10,126,1.0,,,base,0,0.017773999999999734,0,10,,5,7,False,,0,0,0,False,,0,0,,17,0,4,,,112,deferred_area7,10,[],10085.448800565828,0,51.875527911883026,0.0,5,,,0,273.808976,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,67,1.0,12,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,105,2738.08976,,,True,0.017773333005607128
