active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,8,15,10,147,0.019911000000000012,10,2,7,,0,17,0,130,fast7,[],11648.496243706893,0,0.0,,316.569925,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,13,,2,10,ordinary,7,full_coverage_and_all_discovered_cleared,121,3165.69925,0.01991233299486339
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,8,13,10,160,0.019538999999999973,10,2,5,,0,19,0,145,fast9,[],13103.287819230894,0,0.0,,354.0657566,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,5,,7,10,ordinary,9,full_coverage_and_all_discovered_cleared,136,3540.657566,0.019579583022277802
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,15,12,141,0.02519399999999994,12,1,4,,0,19,,124,joint7,[],12452.675851050859,0,0.0,,274.3779308333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,23,,2,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3292.53517,0.025219750008545816
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,15,12,141,0.02536100000000019,12,1,4,,0,19,0,124,fast7,[],12452.675851050859,0,0.0,,274.3779308333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,23,,2,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3292.53517,0.025404583022464067
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,15,12,161,0.024135999999999935,12,1,4,,0,21,0,144,fast9,[],12649.776820786543,0,0.0,,287.4962805,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,21,,6,12,ordinary,9,full_coverage_and_all_discovered_cleared,131,3449.955366,0.024151292047463357
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,5,12,10,134,0.01700400000000002,10,5,7,,0,17,,120,joint7,[],11206.796738264504,0,0.0,,301.2359348,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,6,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,115,3012.359348,0.017011124989949167
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,5,12,10,134,0.01733299999999982,10,5,7,,0,17,0,120,fast7,[],11206.796738264504,0,0.0,,301.2359348,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,6,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,115,3012.359348,0.01733404101105407
9,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,12,10,155,0.018195000000000405,10,4,6,,0,19,0,141,fast9,[],13014.910548077298,0,0.0,,349.798211,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,5,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,134,3497.98211,0.018211667018476874
13,0,True,0,0,0,0,0,edge__iid__68,edge__iid,9,19,15,151,0.029195000000000082,15,6,10,,0,22,,130,joint7,[],13357.400183725475,0,0.0,,234.96533573333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,25,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3524.480036,0.029243124998174608
13,0,True,0,0,0,0,0,edge__iid__68,edge__iid,9,19,15,151,0.029891999999999808,15,6,10,,0,22,0,130,fast7,[],13357.400183725475,0,0.0,,234.96533573333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,25,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3524.480036,0.02990908396895975
15,0,True,0,0,0,0,0,edge__iid__68,edge__iid,11,18,15,164,0.0323500000000001,15,4,7,,0,24,0,144,fast9,[],14528.853572702877,0,0.0,,255.91804766666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,19,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,3838.770715,0.03253079199930653
11,0,True,0,0,0,0,0,edge__iid__69,edge__iid,7,20,15,156,0.029866999999999866,15,8,13,,0,22,,134,joint7,[],13687.553264707996,0,0.0,,241.43404346666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,19,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3621.510652,0.029972542019095272
11,0,True,0,0,0,0,0,edge__iid__69,edge__iid,7,20,15,156,0.027045999999999903,15,8,13,,0,22,0,134,fast7,[],13687.553264707996,0,0.0,,241.43404346666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,19,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3621.510652,0.027045082999393344
13,0,True,0,0,0,0,0,edge__iid__69,edge__iid,8,19,15,176,0.02976499999999982,15,7,11,,0,24,0,155,fast9,[],13575.089631351395,0,0.0,,248.1345284,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,14,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,145,3722.017926,0.029789790976792574
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,11,10,148,0.020553000000000043,10,4,5,,0,17,,135,joint7,[],11843.07633816018,0,0.0,,322.6615268,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,15,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3226.615268,0.02055999997537583
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,11,10,148,0.020331999999999795,10,4,5,,0,17,0,135,fast7,[],11843.07633816018,0,0.0,,322.6615268,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,15,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3226.615268,0.020348874968476593
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,5,11,10,172,0.01878800000000025,10,5,6,,0,19,0,159,fast9,[],14488.407038009498,0,0.0,,389.968141,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,8,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,154,3899.68141,0.018790750007610768
8,0,True,0,0,0,0,0,edge__iid__71,edge__iid,4,14,12,149,0.021158999999999928,12,8,10,,0,19,,133,joint7,[],13680.351763667462,0,0.0,,299.17252924999997,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3590.070351,0.021165332989767194
8,0,True,0,0,0,0,0,edge__iid__71,edge__iid,4,14,12,149,0.021201000000000025,12,8,10,,0,19,0,133,fast7,[],13680.351763667462,0,0.0,,299.17252924999997,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3590.070351,0.021200249961111695
7,0,True,0,0,0,0,0,edge__iid__71,edge__iid,5,13,12,178,0.025155999999999956,12,7,8,,0,21,0,163,fast9,[],12545.316404037425,0,0.0,,294.83860683333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,18,,0,12,ordinary,9,full_coverage_and_all_discovered_cleared,151,3538.063282,0.025184249971061945
11,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,6,13,10,140,0.020936999999999983,10,4,7,,0,17,,125,joint7,[],11330.994720506329,0,0.0,,306.7198945,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,8,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,3067.198945,0.020957750035449862
11,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,6,13,10,140,0.021193999999999935,10,4,7,,0,17,0,125,fast7,[],11330.994720506329,0,0.0,,306.7198945,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,8,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,3067.198945,0.021216207998804748
13,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,9,14,10,162,0.021686000000000316,10,1,5,,0,19,0,146,fast9,[],12444.737350158279,0,0.0,,341.99474730000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,6,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,139,3419.947473,0.02169333299389109
11,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,10,19,15,148,0.027206000000000063,15,5,9,,0,22,,127,joint7,[],13347.6355576598,0,0.0,,233.83514073333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,24,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3507.527111,0.0272563339676708
11,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,10,19,15,148,0.02732599999999996,15,5,9,,0,22,0,127,fast7,[],13347.6355576598,0,0.0,,233.83514073333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,24,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3507.527111,0.02734454197343439
14,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,11,17,15,161,0.03081200000000006,15,4,6,,0,24,0,142,fast9,[],14604.55617986988,0,0.0,,256.0607490666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,18,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,3840.911236,0.030865666980389506
9,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,5,18,15,150,0.026062999999999725,15,10,13,,0,22,,130,joint7,[],13616.750082848917,0,0.0,,238.69000106666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,17,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3580.350016,0.026074707973748446
9,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,5,18,15,150,0.02566500000000005,15,10,13,,0,22,0,130,fast7,[],13616.750082848917,0,0.0,,238.69000106666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,17,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3580.350016,0.025673957949038595
11,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,7,18,15,173,0.02762600000000015,15,8,11,,0,24,0,153,fast9,[],13450.202841983064,0,0.0,,245.60270453333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,14,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,145,3684.040568,0.027637583028990775
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,11,10,150,0.020230999999999888,10,5,6,,0,17,,137,joint7,[],11880.161650677754,0,0.0,,324.6032329,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,18,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,132,3246.032329,0.020247541018761694
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,11,10,150,0.0208090000000003,10,5,6,,0,17,0,137,fast7,[],11880.161650677754,0,0.0,,324.6032329,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,18,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,132,3246.032329,0.02080900000873953
9,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,6,12,10,177,0.021079000000000292,10,4,6,,0,19,0,163,fast9,[],14647.806849128106,0,0.0,,395.65613709999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,156,3956.561371,0.021100457990542054
9,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,4,14,12,152,0.022014999999999674,12,8,10,,0,19,,136,joint7,[],13732.745978712404,0,0.0,,301.62909958333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,14,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,127,3619.549195,0.022046166006475687
9,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,4,14,12,152,0.022464999999999957,12,8,10,,0,19,0,136,fast7,[],13732.745978712404,0,0.0,,301.62909958333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,14,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,127,3619.549195,0.02246520802145824
8,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,5,15,12,185,0.02747500000000036,12,7,10,,0,21,0,168,fast9,[],12370.592157499323,0,0.0,,294.8432026666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,21,,0,12,ordinary,9,full_coverage_and_all_discovered_cleared,155,3538.118432,0.027529124985449016
8,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,4,12,10,136,0.01853299999999969,10,6,8,,0,17,,122,joint7,[],11177.353713137518,0,0.0,,301.7470742,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,8,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3017.470742,0.01857308397302404
8,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,4,12,10,136,0.01834800000000003,10,6,8,,0,17,0,122,fast7,[],11177.353713137518,0,0.0,,301.7470742,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,8,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3017.470742,0.018347416014876217
12,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,9,15,10,163,0.020934000000000008,10,1,6,,0,19,0,146,fast9,[],12374.808748425989,0,0.0,,340.7961749,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,7,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,138,3407.961749,0.020958249981049448
13,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,20,15,152,0.028857999999999606,15,4,9,,0,22,,130,joint7,[],13557.831071739613,0,0.0,,237.97108086666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,25,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3569.566213,0.02892487501958385
13,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,20,15,152,0.029117999999999977,15,4,9,,0,22,0,130,fast7,[],13557.831071739613,0,0.0,,237.97108086666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,25,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3569.566213,0.029134375043213367
13,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,18,15,162,0.029738000000000042,15,4,7,,0,24,0,142,fast9,[],14357.763823851323,0,0.0,,252.90351773333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,19,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,128,3793.552766,0.029760709032416344
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,19,15,152,0.025470000000000326,15,9,13,,0,22,,131,joint7,[],13584.526255274499,0,0.0,,238.66035033333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,17,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,121,3579.905255,0.025482332974206656
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,19,15,152,0.025652000000000008,15,9,13,,0,22,0,131,fast7,[],13584.526255274499,0,0.0,,238.66035033333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,17,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,121,3579.905255,0.025674125005025417
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,5,17,15,170,0.026580999999999744,15,10,12,,0,24,0,151,fast9,[],13375.975276933512,0,0.0,,243.47967046666665,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,13,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,141,3652.195057,0.026636082970071584
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,13,10,151,0.020015000000000338,10,3,6,,0,17,,136,joint7,[],11716.265536095298,0,0.0,,321.2253104,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,15,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3212.253104,0.020015791000332683
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,13,10,151,0.020296000000000092,10,3,6,,0,17,0,136,fast7,[],11716.265536095298,0,0.0,,321.2253104,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,15,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3212.253104,0.020295416994486004
9,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,12,10,177,0.021091000000000193,10,3,5,,0,19,0,163,fast9,[],14582.937449223462,0,0.0,,394.4587489,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,157,3944.587489,0.02110229100799188
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,14,12,150,0.02227699999999988,12,7,9,,0,19,,134,joint7,[],13787.727539504634,0,0.0,,301.37879225,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3616.545507,0.022280041011981666
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,14,12,150,0.022123000000000115,12,7,9,,0,19,0,134,fast7,[],13787.727539504634,0,0.0,,301.37879225,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3616.545507,0.022139125037938356
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,6,14,12,178,0.025104000000000237,12,6,8,,0,21,0,162,fast9,[],12590.346665259718,0,0.0,,295.17244458333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,16,,1,12,ordinary,9,full_coverage_and_all_discovered_cleared,148,3542.069335,0.025117582990787923
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,5,13,10,137,0.017590999999999912,10,5,8,,0,17,,122,joint7,[],11188.024828743675,0,0.0,,302.2604965,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,8,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3022.604965,0.017604124965146184
8,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,5,13,10,137,0.01835299999999984,10,5,8,,0,17,0,122,fast7,[],11188.024828743675,0,0.0,,302.2604965,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,8,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3022.604965,0.018360208021476865
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,8,13,10,157,0.01913100000000023,10,2,5,,0,19,0,142,fast9,[],12304.563549400442,0,0.0,,336.5912707,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,6,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,136,3365.912707,0.019158916955348104
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,19,15,148,0.028220000000000134,15,4,8,,0,22,,127,joint7,[],13313.942872235115,0,0.0,,233.3859048,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,24,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3500.788572,0.028246333997230977
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,19,15,148,0.027900000000000258,15,4,8,,0,22,0,127,fast7,[],13313.942872235115,0,0.0,,233.3859048,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,24,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3500.788572,0.027910167002119124
12,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,12,16,15,159,0.030375000000000263,15,3,4,,0,24,0,141,fast9,[],14405.7616410696,0,0.0,,252.87682193333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,19,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,129,3793.152329,0.030392790969926864
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,20,15,154,0.02682899999999977,15,8,13,,0,22,,132,joint7,[],13725.103462223138,0,0.0,,241.20137946666668,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,17,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3618.020692,0.02687962498748675
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,20,15,154,0.026704999999999757,15,8,13,,0,22,0,132,fast7,[],13725.103462223138,0,0.0,,241.20137946666668,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,17,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,123,3618.020692,0.026721208007074893
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,18,15,173,0.02793599999999996,15,8,11,,0,24,0,153,fast9,[],13523.226376024091,0,0.0,,246.57635173333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,14,,0,15,ordinary,9,full_coverage_and_all_discovered_cleared,145,3698.645276,0.027943541994318366
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,13,10,153,0.02111200000000002,10,2,5,,0,17,,138,joint7,[],11750.054757870495,0,0.0,,323.1010953,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,17,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,132,3231.010953,0.02111820800928399
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,13,10,153,0.021573000000000064,10,2,5,,0,17,0,138,fast7,[],11750.054757870495,0,0.0,,323.1010953,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,17,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,132,3231.010953,0.02157579199410975
11,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,15,10,180,0.021526000000000156,10,2,7,,0,19,0,163,fast9,[],14615.114368109851,0,0.0,,395.9022871,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,8,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,156,3959.022871,0.02154170803260058
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,13,12,149,0.02166200000000007,12,7,8,,0,19,,134,joint7,[],13706.8760665383,0,0.0,,299.94793450000003,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,13,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,125,3599.375214,0.021667417022399604
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,13,12,149,0.022020999999999624,12,7,8,,0,19,0,134,fast7,[],13706.8760665383,0,0.0,,299.94793450000003,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,13,,0,12,ordinary,7,full_coverage_and_all_discovered_cleared,125,3599.375214,0.02202645898796618
6,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,6,13,12,176,0.02397399999999994,12,6,7,,0,21,0,161,fast9,[],12319.758055832395,0,0.0,,290.07930108333335,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,17,,1,12,ordinary,9,full_coverage_and_all_discovered_cleared,149,3480.951613,0.0240061660297215
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,14,10,139,0.018912999999999958,10,2,6,,0,17,,123,joint7,[],11299.717712602629,0,0.0,,305.0943539,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,7,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3050.943539,0.018939833040349185
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,14,10,139,0.018691000000000013,10,2,6,,0,17,0,123,fast7,[],11299.717712602629,0,0.0,,305.0943539,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,7,,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3050.943539,0.018694792001042515
12,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,9,15,10,160,0.019760999999999918,10,1,6,,0,19,0,143,fast9,[],13088.843801532772,0,0.0,,353.3768761,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,4,,0,10,ordinary,9,full_coverage_and_all_discovered_cleared,136,3533.768761,0.019761250005103648
16,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,21,15,157,0.03088600000000019,15,0,6,,0,22,,134,joint7,[],13393.131079687084,0,0.0,,237.50841446666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,26,,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,121,3562.626217,0.030928540974855423
