active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,13,10,134,7,0.022024000000000044,10,2,5,,0,17,0,119,replace7,[],11260.065709941298,0,0.0,302.10131409999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,10,0,70,7,6,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,115,3021.013141,0.02205558301648125
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,13,10,134,7,0.02167299999999983,10,2,5,,0,0,0,119,replace7_nearest,[],11260.065709941298,0,0.0,302.10131409999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,10,0,70,7,6,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,115,3021.013141,0.021737166971433908
7,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,11,10,156,9,0.028776000000000135,10,2,3,,0,16,0,143,replace9,[],11626.796351892808,0,0.0,322.7359272,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,3,41,9,3,70,8,0,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,134,3227.359272,0.028808999981265515
5,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,9,11,10,152,9,0.024099000000000093,10,1,2,,0,0,0,139,replace9_nearest,[],12247.854186647786,0,0.0,333.2570836,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,1,13,10,1,70,7,6,10,ordinary,8,continuous_replacement_coverage_and_all_discovered_cleared,135,3332.570836,0.024098917027004063
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,16,12,150,,0.023934999999999818,12,4,8,,0,19,,132,baseline_task7,[],12093.808514340271,0,0.0,272.64680849999996,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,,,,,71,19,1,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3271.761702,0.02397104201372713
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,16,12,150,7,0.027655000000000207,12,4,8,,0,19,0,132,replace7,[],12093.808514340271,0,0.0,272.64680849999996,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,0,0,12,0,71,19,1,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,121,3271.761702,0.027683708001859486
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,17,12,150,7,0.029738000000000042,12,4,9,,0,0,0,131,replace7_nearest,[],13279.377535221634,0,0.0,292.48962558333335,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,0,0,11,0,71,26,0,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,124,3509.875507,0.029771082976367325
10,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,17,12,164,9,0.03543400000000041,12,4,9,,0,17,0,145,replace9,[],12593.355869565512,0,0.0,287.97259783333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,4,41,11,4,71,25,0,12,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,137,3455.671174,0.03548170794965699
9,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,17,12,165,9,0.03440299999999974,12,4,9,,0,0,0,146,replace9_nearest,[],11872.274197361066,0,0.0,276.3712366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,3,30,12,3,71,26,0,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,137,3316.45484,0.03442308399826288
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,12,10,129,,0.01727000000000034,10,2,4,,0,17,,115,baseline_task7,[],11166.330163258464,0,0.0,297.4266032,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,,,,,67,6,9,10,ordinary,7,full_coverage_and_all_discovered_cleared,110,2974.266032,0.01727479201508686
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,12,10,129,7,0.021290999999999727,10,2,4,,0,17,0,115,replace7,[],11166.330163258464,0,0.0,297.4266032,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,9,0,67,6,9,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,110,2974.266032,0.021299416956026107
5,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,7,12,10,132,7,0.021249000000000073,10,3,5,,0,0,0,118,replace7_nearest,[],11238.34696615774,0,0.0,300.6669391,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,9,0,67,10,9,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,113,3006.669391,0.021265292016323656
11,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,9,16,10,158,9,0.026755000000000084,10,1,7,,0,17,0,140,replace9,[],11801.986835483222,0,0.0,326.33973679999997,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,2,23,7,2,67,6,11,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,135,3263.397368,0.026775125006679446
9,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,9,15,10,155,9,0.025011999999999812,10,1,6,,0,0,0,138,replace9_nearest,[],11716.10602517859,0,0.0,323.3221205,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,3,33,10,3,67,7,9,10,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,135,3233.221205,0.0250569159979932
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,22,15,157,,0.03024899999999997,15,4,11,,0,22,,133,baseline_task7,[],11354.09482424925,0,0.0,210.4545976,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,,,,,68,33,0,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3156.818964,0.030268542002886534
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,22,15,157,7,0.03561699999999979,15,4,11,,0,22,0,133,replace7,[],11354.09482424925,0,0.0,210.4545976,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,15,0,68,33,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,125,3156.818964,0.03563879197463393
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,10,21,15,150,7,0.03215099999999982,15,5,11,,0,0,0,127,replace7_nearest,[],11277.665037893066,0,0.0,206.83553386666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,15,0,68,28,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,119,3102.533008,0.032171333965379745
10,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,12,20,15,176,9,0.04124900000000009,15,3,8,,0,21,0,154,replace9,[],11598.90001533178,0,0.0,221.5853335333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,27,11,3,68,36,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,144,3323.780003,0.041350165964104235
10,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,12,21,15,179,9,0.038734999999999964,15,3,9,,0,0,0,156,replace9_nearest,[],11780.776484554102,0,0.0,225.01035306666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,26,13,3,68,36,0,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,146,3375.155296,0.038771416002418846
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,19,15,141,,0.027893999999999863,15,6,10,,0,22,,120,baseline_task7,[],12915.020752974062,0,0.0,225.33360993333332,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,,,,,69,23,9,15,ordinary,7,full_coverage_and_all_discovered_cleared,110,3380.004149,0.027940957981627434
8,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,19,15,138,7,0.0335160000000001,15,6,10,,0,21,0,117,replace7,[],12757.650211840417,0,0.0,222.16866933333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,1,9,12,1,69,24,8,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,109,3332.53004,0.03356733301188797
8,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,8,18,15,144,7,0.03152199999999983,15,7,10,,0,0,0,124,replace7_nearest,[],13294.893079598205,0,0.0,231.86524113333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,0,0,12,0,69,25,4,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,115,3477.978617,0.03159037500154227
10,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,12,19,15,160,9,0.04290400000000005,15,3,7,,0,20,0,139,replace9,[],13538.889527290035,0,0.0,241.38519386666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,39,13,4,69,32,3,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,131,3620.777908,0.042976707976777107
10,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,12,19,15,156,9,0.040466000000000335,15,3,7,,0,0,0,135,replace9_nearest,[],13275.317437763168,0,0.0,236.20423266666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,39,13,4,69,27,2,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,126,3543.06349,0.04048874997533858
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,11,10,139,,0.01854200000000006,10,3,4,,0,17,,126,baseline_task7,[],11235.00349562528,0,0.0,305.0000699,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,,,,,70,9,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,120,3050.000699,0.01855237502604723
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,11,10,139,7,0.022094000000000058,10,3,4,,0,17,0,126,replace7,[],11235.00349562528,0,0.0,305.0000699,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,10,0,70,9,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,120,3050.000699,0.02209949999814853
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,5,12,10,129,7,0.02304700000000004,10,5,7,,0,0,0,115,replace7_nearest,[],11353.226831156087,0,0.0,301.1645368,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,10,0,70,8,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,110,3011.645368,0.023098292003851384
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,8,11,10,158,9,0.02792099999999964,10,2,3,,0,17,0,145,replace9,[],11854.512238779593,0,0.0,328.3902447,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,2,27,9,2,70,8,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,135,3283.902447,0.0279413330135867
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,8,11,10,158,9,0.02715700000000032,10,2,3,,0,0,0,145,replace9_nearest,[],11854.512238779593,0,0.0,328.3902447,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,2,27,9,2,70,8,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,135,3283.902447,0.02717704197857529
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,14,12,136,,0.024230000000000196,12,3,5,,0,19,,120,baseline_task7,[],11493.362723873304,0,0.0,256.0560455,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,,,,,71,24,3,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3072.672546,0.02426404197467491
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,14,12,136,7,0.030206999999999873,12,3,5,,0,19,0,120,replace7,[],11493.362723873304,0,0.0,256.0560455,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,0,0,12,0,71,24,3,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,108,3072.672546,0.03028779197484255
9,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,17,12,157,7,0.029887999999999693,12,3,8,,0,0,0,138,replace7_nearest,[],11940.682407296179,0,0.0,273.7613734166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,0,0,11,0,71,30,0,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,132,3285.136481,0.029930332966614515
12,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,11,18,12,159,9,0.03702300000000003,12,1,7,,0,17,0,139,replace9,[],13109.975110294394,0,0.0,293.8329185833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,4,43,12,4,71,22,1,12,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,131,3525.995023,0.03707191703142598
14,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,12,20,12,169,9,0.03494100000000033,12,0,8,,0,0,0,147,replace9_nearest,[],13028.51937564212,0,0.0,296.80865616666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,3,26,12,3,71,21,2,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,137,3561.703874,0.03496008302317932
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,7,12,10,135,,0.019556999999999825,10,3,5,,0,17,,121,baseline_task7,[],12696.952807394133,0,0.0,331.53905599999996,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,,,,,67,8,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,115,3315.39056,0.019571290991734713
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,7,12,10,135,7,0.024287999999999865,10,3,5,,0,17,0,121,replace7,[],12696.952807394133,0,0.0,331.53905599999996,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,10,0,67,8,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,115,3315.39056,0.024303457990754396
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,6,13,10,135,7,0.024434999999999985,10,4,7,,0,0,0,120,replace7_nearest,[],11811.134534456824,0,0.0,313.4226908,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,0,0,9,0,67,10,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,113,3134.226908,0.02454466698691249
11,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,15,10,160,9,0.029192999999999802,10,2,7,,0,17,0,143,replace9,[],13245.120104906058,0,0.0,356.60240220000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,2,23,10,2,67,8,1,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,137,3566.024022,0.029236959002446383
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,7,15,10,160,9,0.029671000000000003,10,3,8,,0,0,0,143,replace9_nearest,[],12218.701676559162,0,0.0,335.97403380000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,2,23,9,2,67,9,0,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,136,3359.740338,0.029690249997656792
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,21,15,161,,0.03050100000000011,15,1,7,,0,22,,138,baseline_task7,[],12786.503604609468,0,0.0,231.22004786666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,,,,,68,35,2,15,ordinary,7,full_coverage_and_all_discovered_cleared,128,3468.300718,0.030533790995832533
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,21,15,161,7,0.0366019999999998,15,1,7,,0,22,0,138,replace7,[],12786.503604609468,0,0.0,231.22004786666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,14,0,68,35,2,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,128,3468.300718,0.036621499981265515
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,12,21,15,173,7,0.03564799999999968,15,3,9,,0,0,0,150,replace7_nearest,[],12153.797241067587,0,0.0,227.51729646666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,0,0,14,0,68,41,0,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,139,3412.759447,0.03571691602701321
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,15,21,15,176,9,0.040779999999999816,15,0,6,,0,21,0,153,replace9,[],11340.855767855714,0,0.0,217.878077,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,3,27,11,3,68,37,1,15,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,142,3268.171155,0.04086920799454674
11,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,11,22,15,160,9,0.03786200000000006,15,4,11,,0,0,0,136,replace9_nearest,[],11485.241327538883,0,0.0,213.4032176,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,5,36,15,5,68,33,0,15,ordinary,4,continuous_replacement_coverage_and_all_discovered_cleared,128,3201.048264,0.03793029097141698
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,21,15,152,,0.02894000000000041,15,2,8,,0,22,,129,baseline_task7,[],13153.805846464904,0,0.0,232.51741140000001,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,,,,,69,25,10,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3487.761171,0.02895800000987947
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,21,15,152,7,0.033241999999999994,15,2,8,,0,22,0,129,replace7,[],13153.805846464904,0,0.0,232.51741140000001,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,0,0,12,0,69,25,10,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,119,3487.761171,0.033277584007009864
15,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,25,15,173,7,0.03305800000000003,15,2,12,,0,0,0,146,replace7_nearest,[],15966.049872845853,0,0.0,277.4139983333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,0,0,13,0,69,36,1,15,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,133,4161.209975,0.0330867919838056
15,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,14,23,15,176,9,0.04443300000000017,15,1,9,,0,20,0,151,replace9,[],13443.60444160981,0,0.0,245.58139253333331,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,4,42,15,4,69,36,0,15,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,141,3683.720888,0.04447720799362287
19,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,14,25,15,179,9,0.045820000000000416,15,1,11,,0,0,0,152,replace9_nearest,[],15432.374009549265,0,0.0,272.9649867333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,5,51,14,5,69,33,0,15,ordinary,4,continuous_replacement_coverage_and_all_discovered_cleared,143,4094.474801,0.04585862497333437
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,8,15,10,147,,0.019911000000000012,10,2,7,,0,17,,130,baseline_task7,[],11648.496243706893,0,0.0,316.569925,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,,,,,70,13,2,10,ordinary,7,full_coverage_and_all_discovered_cleared,121,3165.69925,0.019928665948100388
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,8,15,10,147,7,0.023788999999999838,10,2,7,,0,17,0,130,replace7,[],11648.496243706893,0,0.0,316.569925,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,9,0,70,13,2,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,121,3165.69925,0.023871791025158018
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,8,13,10,140,7,0.02026199999999978,10,2,5,,0,0,0,125,replace7_nearest,[],11556.396981054626,0,0.0,310.9279394,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,0,0,8,0,70,8,5,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,114,3109.279394,0.02028066699858755
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,9,13,10,157,9,0.030902000000000207,10,1,4,,0,15,0,142,replace9,[],11964.932376611483,0,0.0,329.0986474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,4,52,10,4,70,9,3,10,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,129,3290.986474,0.030916791991330683
6,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,9,11,10,157,9,0.025653999999999844,10,1,2,,0,0,0,144,replace9_nearest,[],11890.276254797942,0,0.0,328.40552510000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,2,27,9,2,70,7,1,10,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,133,3284.055251,0.025672749965451658
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,15,12,141,,0.02538499999999999,12,1,4,,0,19,,124,baseline_task7,[],12452.675851050859,0,0.0,274.3779308333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,,,,,71,23,2,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3292.53517,0.025399416976142675
11,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,10,16,12,141,7,0.032486000000000015,12,2,6,,0,18,0,123,replace7,[],12164.8390062902,0,0.0,269.3306499166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,1,12,12,1,71,24,1,12,ordinary,6,continuous_replacement_coverage_and_all_discovered_cleared,112,3231.967799,0.03254191699670628
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,9,16,12,138,7,0.027607999999999855,12,3,7,,0,0,0,120,replace7_nearest,[],11591.608669144112,0,0.0,258.69347783333336,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,0,0,11,0,71,15,2,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,114,3104.321734,0.027621916960924864
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,8,14,12,155,9,0.03293699999999955,12,4,6,,0,17,0,139,replace9,[],12555.30265444781,0,0.0,283.42171091666665,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,4,41,11,4,71,22,0,12,ordinary,5,continuous_replacement_coverage_and_all_discovered_cleared,129,3401.060531,0.032967417035251856
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,10,16,12,166,9,0.03139000000000003,12,2,6,,0,0,0,148,replace9_nearest,[],12343.502378373432,0,0.0,284.89170625,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,2,19,10,2,71,22,6,12,ordinary,7,continuous_replacement_coverage_and_all_discovered_cleared,138,3418.700475,0.03148450003936887
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,5,12,10,134,,0.017743000000000286,10,5,7,,0,17,,120,baseline_task7,[],11206.796738264504,0,0.0,301.2359348,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,,,,,67,6,0,10,ordinary,7,full_coverage_and_all_discovered_cleared,115,3012.359348,0.017789916950277984
