active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,seed,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
17,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,151,0.13561900000000016,10,,0,139,baseline_peer9_active,[],16145.026994319003,0,0.0,410.2005402,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,128,4102.005402,0.13606104196514934
18,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,149,0.15045999999999893,10,,0,137,q3_square9_h860_active,[],17931.3119951934,0,0.0,444.62623999999994,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,125,4446.2624,0.1507236670004204
18,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,149,0.15257400000000132,10,,0,137,q3_square9_h900_active,[],17689.829738082528,0,0.0,439.7965951,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,125,4397.965951,0.1530027500120923
17,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,149,0.1437159999999995,10,,0,137,q3_square9_h1000_active,[],17542.27699234805,0,0.0,437.04553990000005,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4370.455399,0.14399124996270984
16,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,148,0.13506700000000116,10,,0,136,q3_square9_h1100_active,[],17547.722194805137,0,0.0,436.6544441,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4366.544441,0.13539945799857378
17,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,149,0.1445640000000008,10,,0,137,q3_square9_h1200_active,[],17880.12566592373,0,0.0,443.8025135,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4438.025135,0.14483983296668157
19,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,152,0.15415800000000068,10,,0,140,q3_alternating9_active,[],16579.04236365646,0,0.0,419.2808476,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4192.808476,0.1544829579652287
18,0,True,uniform__adversarial-positive__67,uniform__adversarial-positive,10,10,10,151,0.1452720000000003,10,,0,139,q3_alternating9_wide_active,[],15977.332126825615,0,0.0,406.7466428,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4067.466428,0.14554295898415148
29,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,128,0.23962599999999945,15,,0,111,baseline_peer9_active,[],23379.82946082286,0,0.0,359.864393,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,92,5397.965895,0.24007237498881295
30,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,123,0.24873400000000068,15,,0,106,q3_square9_h860_active,[],24017.93590048549,0,0.0,366.2391454,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5493.587181,0.24927412503166124
30,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,123,0.2590179999999993,15,,0,106,q3_square9_h900_active,[],23894.23090164144,0,0.0,364.58974539999997,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5468.846181,0.2607667500269599
31,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,124,0.25981699999999996,15,,0,107,q3_square9_h1000_active,[],23337.26532083086,0,0.0,357.49687113333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5362.453067,0.26037929201265797
29,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,122,0.2359650000000002,15,,0,105,q3_square9_h1100_active,[],23554.244995620058,0,0.0,359.7232669333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5395.849004,0.23667841602582484
28,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,121,0.22082100000000082,15,,0,104,q3_square9_h1200_active,[],23672.554767209873,0,0.0,360.96739706666665,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5414.510956,0.22134279098827392
29,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,139,0.24130600000000157,15,,0,122,q3_alternating9_active,[],23351.310023849896,0,0.0,363.88413380000003,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,103,5458.262007,0.241801124997437
28,0,True,uniform__adversarial-positive__68,uniform__adversarial-positive,15,15,15,138,0.2245170000000023,15,,0,121,q3_alternating9_wide_active,[],23130.92199649573,0,0.0,360.6122936,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,103,5409.184404,0.22504687501350418
28,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,133,0.23100999999999772,15,,0,116,baseline_peer9_active,[],22913.32098419051,0,0.0,355.91094653333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,101,5338.664198,0.23159520799526945
27,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,136,0.22239899999999935,15,,0,119,q3_square9_h860_active,[],21376.154268378887,0,0.0,336.6820570666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,105,5050.230856,0.22294491698266938
26,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,135,0.2176240000000007,15,,0,118,q3_square9_h900_active,[],21140.800448159833,0,0.0,333.2106727333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,105,4998.160091,0.21825649996753782
25,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,133,0.20458400000000054,15,,0,116,q3_square9_h1000_active,[],21154.687881481874,0,0.0,332.6625054,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,104,4989.937581,0.2053023329935968
26,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,134,0.21400099999999966,15,,0,117,q3_square9_h1100_active,[],21116.50730209571,0,0.0,332.4867643333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,104,4987.301465,0.21463250002125278
25,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,133,0.19942600000000255,15,,0,116,q3_square9_h1200_active,[],21274.874538695112,0,0.0,334.2649940666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,104,5013.974911,0.19985712500056252
27,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,128,0.22198299999999804,15,,0,111,q3_alternating9_active,[],24313.780845214922,0,0.0,372.6504114666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,97,5589.756172,0.22248266695532948
28,0,True,uniform__adversarial-positive__69,uniform__adversarial-positive,15,15,15,128,0.2239830000000005,15,,0,111,q3_alternating9_wide_active,[],24335.657745804252,0,0.0,372.8087698666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,95,5592.131548,0.2245890829944983
15,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,145,0.12257400000000018,10,,0,133,baseline_peer9_active,[],18734.766171846764,0,0.0,458.49532339999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,123,4584.953234,0.12283333402592689
15,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,145,0.12420799999999943,10,,0,133,q3_square9_h860_active,[],17903.111949052985,0,0.0,441.7622388,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,122,4417.622388,0.12456770899007097
16,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,146,0.13316899999999876,10,,0,134,q3_square9_h900_active,[],18274.391649699683,0,0.0,449.68783279999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,122,4496.878328,0.13344350003171712
17,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,147,0.13452400000000253,10,,0,135,q3_square9_h1000_active,[],19052.476203556194,0,0.0,465.84952409999994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,123,4658.495241,0.1347782500088215
16,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,146,0.1314390000000003,10,,0,134,q3_square9_h1100_active,[],19367.76876103188,0,0.0,471.6553751,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,123,4716.553751,0.13187645800644532
16,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,146,0.13064100000000067,10,,0,134,q3_square9_h1200_active,[],19622.025835240853,0,0.0,476.64051659999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,122,4766.405166,0.1323895410168916
16,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,146,0.1403199999999991,10,,0,134,q3_alternating9_active,[],17002.551342814633,0,0.0,424.3510269,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,123,4243.510269,0.1406561250332743
16,0,True,uniform__adversarial-positive__70,uniform__adversarial-positive,10,10,10,146,0.13540199999999913,10,,0,134,q3_alternating9_wide_active,[],16910.606173108623,0,0.0,422.5121236,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",3,70,10,ordinary,9,full_coverage_and_all_discovered_cleared,123,4225.121236,0.13574362505460158
20,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,132,0.1647880000000015,12,,0,118,baseline_peer9_active,[],19971.464435823313,0,0.0,395.77440716666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,105,4749.292886,0.1652242499985732
22,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,137,0.18158999999999992,12,,0,123,q3_square9_h860_active,[],18529.348042143753,0,0.0,374.0724670833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,108,4488.869605,0.181998832966201
22,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,137,0.18914599999999737,12,,0,123,q3_square9_h900_active,[],18441.30872948151,0,0.0,372.6051453333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,108,4471.261744,0.19172962504671887
21,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,136,0.17624799999999752,12,,0,122,q3_square9_h1000_active,[],18321.34338761737,0,0.0,370.18905650000005,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,108,4442.268678,0.17670170799829066
19,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,134,0.15291600000000116,12,,0,120,q3_square9_h1100_active,[],18384.605701003973,0,0.0,370.4100948333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,108,4444.921138,0.15327216603327543
19,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,134,0.15733299999999772,12,,0,120,q3_square9_h1200_active,[],19098.045874551455,0,0.0,382.30076425,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,108,4587.609171,0.15772429201751947
21,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,133,0.17573600000000056,12,,0,119,q3_alternating9_active,[],19618.063169968616,0,0.0,390.3010526666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,105,4683.612632,0.17710349999833852
22,0,True,uniform__adversarial-positive__71,uniform__adversarial-positive,12,12,12,134,0.17634900000000187,12,,0,120,q3_alternating9_wide_active,[],19517.99622520682,0,0.0,389.04993691666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",3,71,12,ordinary,9,full_coverage_and_all_discovered_cleared,105,4668.599243,0.17676158400718123
16,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,150,0.13401999999999958,10,,0,138,baseline_peer9_active,[],15717.801035765964,0,0.0,401.1560211,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,128,4011.560211,0.1344484580331482
17,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,148,0.13571599999999862,10,,0,136,q3_square9_h860_active,[],17039.023886461255,0,0.0,426.2804779,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,125,4262.804779,0.13609191600698978
17,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,148,0.13251200000000196,10,,0,136,q3_square9_h900_active,[],17222.7756420613,0,0.0,429.95551290000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,125,4299.555129,0.1328184999874793
16,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,148,0.1272599999999997,10,,0,136,q3_square9_h1000_active,[],16888.16136104331,0,0.0,423.4632272,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4234.632272,0.12756175000686198
15,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,147,0.1165389999999995,10,,0,135,q3_square9_h1100_active,[],16950.23042945395,0,0.0,424.20460860000003,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4242.046086,0.11683295801049098
16,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,148,0.12571099999999902,10,,0,136,q3_square9_h1200_active,[],17325.300795515577,0,0.0,432.20601589999995,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4322.060159,0.12603658298030496
18,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,151,0.15540900000000235,10,,0,139,q3_alternating9_active,[],15890.437410237419,0,0.0,405.0087483,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,4050.087483,0.15587633399991319
18,0,True,uniform__adversarial-negative__67,uniform__adversarial-negative,10,10,10,151,0.14954099999999926,10,,0,139,q3_alternating9_wide_active,[],15598.692778929306,0,0.0,399.1738558,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,67,10,ordinary,9,full_coverage_and_all_discovered_cleared,127,3991.738558,0.1500593749806285
27,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,126,0.2182959999999987,15,,0,109,baseline_peer9_active,[],23264.11873116139,0,0.0,357.65491653333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,92,5364.823748,0.2189709579688497
30,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,123,0.2505670000000002,15,,0,106,q3_square9_h860_active,[],23523.042354647314,0,0.0,359.6405647333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5394.608471,0.2511392500018701
30,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,123,0.24817699999999832,15,,0,106,q3_square9_h900_active,[],23481.584895648077,0,0.0,359.08779866666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5386.31698,0.2487626249785535
30,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,123,0.25680300000000145,15,,0,106,q3_square9_h1000_active,[],23307.284230967012,0,0.0,356.76378980000004,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5351.456847,0.2591569159994833
29,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,122,0.2423540000000024,15,,0,105,q3_square9_h1100_active,[],23001.772572926457,0,0.0,352.35696773333336,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5285.354516,0.24282695801230147
28,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,121,0.22587400000000102,15,,0,104,q3_square9_h1200_active,[],23055.98618508206,0,0.0,352.7464826,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,85,5291.197239,0.22644174995366484
27,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,137,0.21221800000000002,15,,0,120,q3_alternating9_active,[],22716.60695992902,0,0.0,354.75475953333336,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,103,5321.321393,0.21269512496655807
27,0,True,uniform__adversarial-negative__68,uniform__adversarial-negative,15,15,15,137,0.2176639999999992,15,,0,120,q3_alternating9_wide_active,[],22964.357558170337,0,0.0,358.0581008666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,68,15,ordinary,9,full_coverage_and_all_discovered_cleared,103,5370.871513,0.21822083398001269
27,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,132,0.21782799999999725,15,,0,115,baseline_peer9_active,[],23354.999835465977,0,0.0,361.4666644,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,101,5421.999966,0.2182289999909699
26,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,135,0.20983200000000224,15,,0,118,q3_square9_h860_active,[],22910.48098482838,0,0.0,356.8064131333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,105,5352.096197,0.21022495802026242
23,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,132,0.18190699999999893,15,,0,115,q3_square9_h900_active,[],22709.768541678804,0,0.0,353.1302472,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,105,5296.953708,0.1823084580246359
24,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,132,0.1906540000000021,15,,0,115,q3_square9_h1000_active,[],22853.12938235805,0,0.0,354.9750585333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,104,5324.625878,0.1912894999841228
25,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,133,0.20376199999999756,15,,0,116,q3_square9_h1100_active,[],22984.734731517576,0,0.0,357.0631297333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,104,5355.946946,0.20421120803803205
24,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,132,0.1914510000000007,15,,0,115,q3_square9_h1200_active,[],23286.51242171332,0,0.0,360.75349893333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,104,5411.302484,0.19192287500482053
26,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,127,0.2075560000000003,15,,0,110,q3_alternating9_active,[],23466.883769105767,0,0.0,361.0251169333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,97,5415.376754,0.20798079099040478
26,0,True,uniform__adversarial-negative__69,uniform__adversarial-negative,15,15,15,126,0.20969699999999847,15,,0,109,q3_alternating9_wide_active,[],23047.71164772589,0,0.0,354.9694887333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",3,69,15,ordinary,9,full_coverage_and_all_discovered_cleared,95,5324.542331,0.21062650001840666
