active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
7,0,True,0,0,0,0,0,uniform__iid__156,uniform__iid,9,2,2,13,13,134,1.0,,,base,0,0.024408999999999903,0,13,,4,4,False,,2,0,2,False,,0,0,8.004199480637908e-05,,20,0,4,,,119,lean_deferred_area7,8,,[],12007.093089760667,0,62.24281712529234,0.0,9,,,0,243.9552783076923,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,,3,,,156,1.0,12,,3,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,110,3171.418618,,,True,0.02441120898583904
23,0,True,,,,,,uniform__smooth__147,uniform__smooth,14,,,14,14,133,,,,,,0.18303100000000017,,14,,,,,,,,,,,0,,6.608298281207681e-05,,,,,,,117,peer_layout9_proxy,,,[],20731.542991276714,0,,0.0,,,,,350.3791857142857,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,104,4905.3086,,,,0.1834749580011703
9,0,True,0,0,0,0,0,uniform__smooth__147,uniform__smooth,8,,,16,14,151,1.0,,,,,0.026170000000000027,,14,,6,8,False,,,,,,,0,,6.208400009199977e-05,,21,0,,,,133,area_return1_7,,,[],12628.988560535225,0,66.39493466792993,0.0,8,,,,242.12840814285713,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,,26,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,123,3389.797714,,,True,0.026185666967649013
9,0,True,0,0,0,0,0,uniform__smooth__147,uniform__smooth,8,0,,16,14,151,1.0,,,base,0,0.026642999999999972,,14,,6,8,False,,,,,False,,0,0,7.091695442795753e-05,,21,0,,,,133,range_area7,,,[],12628.988560535225,0,66.39493466792993,0.0,8,,,,242.12840814285713,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,1.0,26,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,123,3389.797714,,,True,0.026649834006093442
9,0,True,0,0,0,0,0,uniform__smooth__147,uniform__smooth,8,0,0,16,14,151,1.0,,,base,0,0.026132000000000044,0,14,,6,8,False,,0,0,0,False,,0,0,8.191697997972369e-05,,21,0,4,,,133,deferred_area7,7,,[],12628.988560535225,0,66.39493466792993,0.0,8,,,0,242.12840814285713,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",0,,3,,,147,1.0,26,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,123,3389.797714,,,True,0.026160167006310076
9,0,True,0,0,0,0,0,uniform__smooth__147,uniform__smooth,8,0,0,16,14,151,1.0,,,base,0,0.026621000000000006,0,14,,6,8,False,,0,0,0,False,,0,0,8.729100227355957e-05,,21,0,4,,,133,lean_deferred_area7,7,,[],12628.988560535225,0,66.39493466792993,0.0,8,,,0,242.12840814285713,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",0,,3,,,147,1.0,26,,0,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,123,3389.797714,,,True,0.026632375025656074
25,0,True,,,,,,uniform__smooth__148,uniform__smooth,13,,,13,13,149,,,,,,0.22081000000000017,,13,,,,,,,,,,,0,,7.341703167185187e-05,,,,,,,134,peer_layout9_proxy,,,[],21474.350860617964,0,,0.0,,,,,396.0669362307692,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",,,3,,,148,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,119,5148.870171,,,,0.22096983302617446
11,0,True,0,0,0,0,0,uniform__smooth__148,uniform__smooth,4,,,15,13,152,1.0,,,,,0.026557000000000386,,13,,9,11,False,,,,,,,0,,8.070800686255097e-05,,20,0,,,,135,area_return1_7,,,[],16181.951639261735,0,25.665858363010628,0.0,4,,,,316.1838715384616,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",,,3,,,148,,10,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,128,4110.39033,,,True,0.026573791983537376
11,0,True,0,0,0,0,0,uniform__smooth__148,uniform__smooth,4,2,,15,13,150,1.0,,,base,0,0.026256000000000057,,13,,9,11,False,,,,,False,,0,0,7.329101208597422e-05,,20,0,,,,133,range_area7,,,[],16181.951639261735,0,25.665858363010628,0.0,4,,,,315.2607946153846,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",,,3,,,148,1.0,10,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,126,4098.39033,,,True,0.02628095797263086
11,0,True,0,0,0,0,0,uniform__smooth__148,uniform__smooth,4,2,2,15,13,150,1.0,,,base,0,0.026848999999999457,0,13,,9,11,False,,2,0,2,False,,0,0,7.825001375749707e-05,,20,0,4,,,133,deferred_area7,10,,[],16181.951639261735,0,25.665858363010628,0.0,4,,,0,315.2607946153846,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",0,,3,,,148,1.0,10,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,126,4098.39033,,,True,0.026854041032493114
11,0,True,0,0,0,0,0,uniform__smooth__148,uniform__smooth,4,2,2,15,13,150,1.0,,,base,0,0.027167000000000385,0,13,,9,11,False,,2,0,2,False,,0,0,8.600001456215978e-05,,20,0,4,,,133,lean_deferred_area7,10,,[],16181.951639261735,0,25.665858363010628,0.0,4,,,0,315.2607946153846,"[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 20]",0,,3,,,148,1.0,10,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,126,4098.39033,,,True,0.02722912502940744
17,0,True,,,,,,uniform__smooth__149,uniform__smooth,10,,,10,10,154,,,,,,0.1380100000000004,,10,,,,,,,,,,,0,,8.487497689202428e-05,,,,,,,142,peer_layout9_proxy,,,[],16579.945528887518,0,,0.0,,,,,420.69891070000006,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",,,3,,,149,,,,,,,10,ordinary,9,full_coverage_and_all_discovered_cleared,131,4206.989107,,,,0.1380892499582842
10,0,True,0,0,0,0,0,uniform__smooth__149,uniform__smooth,5,,,13,10,139,1.0,,,,,0.0215209999999999,,10,,5,8,False,,,,,,,0,,6.933399708941579e-05,,17,0,,,,124,area_return1_7,,,[],12660.419314513034,0,28.71834654112937,0.0,5,,,,333.00838600000003,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",,,3,,,149,,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3330.08386,,,True,0.021526375028770417
10,0,True,0,0,0,0,0,uniform__smooth__149,uniform__smooth,5,5,,13,10,134,1.0,,,base,0,0.020849000000000117,,10,,5,8,False,,,,,False,,0,0,7.524999091401696e-05,,17,0,,,,119,range_area7,,,[],12660.419314513034,0,28.71834654112937,0.0,5,,,,330.00838600000003,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",,,3,,,149,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3300.08386,,,True,0.020856540999375284
10,0,True,0,0,0,0,0,uniform__smooth__149,uniform__smooth,5,5,5,13,10,134,1.0,,,base,0,0.021901000000000614,4,10,,5,8,False,,5,0,1,False,,0,0,8.045800495892763e-05,,17,0,4,,,119,deferred_area7,10,,[],12660.419314513034,0,28.71834654112937,0.0,5,,,0,330.00838600000003,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",0,,3,,,149,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3300.08386,,,True,0.021923124964814633
10,0,True,0,0,0,0,0,uniform__smooth__149,uniform__smooth,5,5,5,13,10,134,1.0,,,base,0,0.021279999999999966,4,10,,5,8,False,,5,0,1,False,,0,0,8.462497498840094e-05,,17,0,4,,,119,lean_deferred_area7,10,,[],12660.419314513034,0,28.71834654112937,0.0,5,,,0,330.00838600000003,"[1, 3, 4, 5, 9, 10, 13, 15, 17, 18]",0,,3,,,149,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3300.08386,,,True,0.021318708022590727
26,0,True,,,,,,uniform__smooth__150,uniform__smooth,16,,,16,16,111,,,,,,0.20352699999999935,,16,,,,,,,,,,,0,,8.816597983241081e-05,,,,,,,93,peer_layout9_proxy,,,[],18749.96771478902,0,,0.0,,,,,273.3745964375,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",,,3,,,150,,,,,,,16,ordinary,7,public_upper_bound_16,79,4373.993543,,,,0.20365945796947926
5,0,True,0,0,0,0,0,uniform__smooth__150,uniform__smooth,8,,,17,16,145,1.0,,,,,0.03125599999999995,,16,,8,9,False,,,,,,,0,,6.954197306185961e-05,,22,1,,,,126,area_return1_7,,,[],12653.247371205713,0,44.60792629541319,0.0,8,,,,210.1030920625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",,,3,,,150,,27,,1,,,16,ordinary,6,public_upper_bound_16,118,3361.649473,,,True,0.03128070797538385
5,0,True,0,0,0,0,0,uniform__smooth__150,uniform__smooth,8,4,,17,16,141,1.0,,,base,0,0.031048999999999438,,16,,8,9,False,,,,,False,,0,0,8.645799243822694e-05,,22,1,,,,122,range_area7,,,[],12653.247371205713,0,44.60792629541319,0.0,8,,,,208.6030920625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",,,3,,,150,1.0,27,,1,,,16,ordinary,6,public_upper_bound_16,114,3337.649473,,,True,0.031059957982506603
5,0,True,0,0,0,0,0,uniform__smooth__150,uniform__smooth,8,4,4,17,16,141,1.0,,,base,0,0.031503999999999976,0,16,,8,9,False,,4,0,4,False,,0,0,8.408399298787117e-05,,22,1,4,,,122,deferred_area7,5,,[],12653.247371205713,0,44.60792629541319,0.0,8,,,0,208.6030920625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",0,,3,,,150,1.0,27,,1,,,16,ordinary,6,public_upper_bound_16,114,3337.649473,,,True,0.03152083302848041
5,0,True,0,0,0,0,0,uniform__smooth__150,uniform__smooth,8,4,4,17,16,141,1.0,,,base,0,0.030923000000000478,0,16,,8,9,False,,4,0,4,False,,0,0,0.0001908330013975501,,22,1,4,,,122,lean_deferred_area7,5,,[],12653.247371205713,0,44.60792629541319,0.0,8,,,0,208.6030920625,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19]",0,,3,,,150,1.0,27,,1,,,16,ordinary,6,public_upper_bound_16,114,3337.649473,,,True,0.03094791603507474
25,0,True,,,,,,uniform__smooth__151,uniform__smooth,15,,,15,15,143,,,,,,0.20186800000000016,,15,,,,,,,,,,,0,,8.00840207375586e-05,,,,,,,126,peer_layout9_proxy,,,[],21774.48563289558,0,,0.0,,,,,344.72647513333334,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,151,,,,,,,15,ordinary,9,full_coverage_and_all_discovered_cleared,111,5170.897127,,,,0.20198366703698412
6,0,True,0,0,0,0,0,uniform__smooth__151,uniform__smooth,10,,,15,15,127,1.0,,,,,0.02692199999999989,,15,,5,5,False,,,,,,,0,,7.462501525878906e-05,,22,0,,,,110,area_return1_7,,,[],14966.90662177313,0,77.00801956084533,0.0,10,,,,247.95875506666667,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,151,,16,,13,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,101,3719.381326,,,True,0.026921582990325987
6,0,True,0,0,0,0,0,uniform__smooth__151,uniform__smooth,10,1,,15,15,126,1.0,,,base,0,0.027101999999999293,,15,,5,5,False,,,,,False,,0,0,7.454201113432646e-05,,22,0,,,,109,range_area7,,,[],14966.90662177313,0,77.00801956084533,0.0,10,,,,247.62542173333335,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,151,1.0,16,,13,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,101,3714.381326,,,True,0.027109957998618484
6,0,True,0,0,0,0,0,uniform__smooth__151,uniform__smooth,10,1,1,15,15,126,1.0,,,base,0,0.02738800000000019,1,15,,5,5,False,,1,0,0,False,,0,0,8.03329749032855e-05,,22,0,4,,,109,deferred_area7,6,,[],14966.90662177313,0,77.00801956084533,0.0,10,,,0,247.62542173333335,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,151,1.0,16,,13,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,101,3714.381326,,,True,0.027433999988716096
6,0,True,0,0,0,0,0,uniform__smooth__151,uniform__smooth,10,1,1,15,15,126,1.0,,,base,0,0.02705699999999922,1,15,,5,5,False,,1,0,0,False,,0,0,7.629103492945433e-05,,22,0,4,,,109,lean_deferred_area7,6,,[],14966.90662177313,0,77.00801956084533,0.0,10,,,0,247.62542173333335,"[2, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,151,1.0,16,,13,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,101,3714.381326,,,True,0.027071583026554435
28,0,True,,,,,,uniform__smooth__152,uniform__smooth,16,,,16,16,132,,,,,,0.23096099999999975,,16,,,,,,,,,,,0,,7.229199400171638e-05,,,,,,,114,peer_layout9_proxy,,,[],19876.51183913399,0,,0.0,,,,,295.3313980625,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",,,3,,,152,,,,,,,16,ordinary,8,public_upper_bound_16,100,4725.302369,,,,0.23108125000726432
8,0,True,0,0,0,0,0,uniform__smooth__152,uniform__smooth,11,,,17,16,136,1.0,,,,,0.03092000000000006,,16,,5,6,False,,,,,,,0,,7.149996235966682e-05,,22,1,,,,117,area_return1_7,,,[],13447.807614665484,0,85.71393980134779,0.0,11,,,,216.5975953125,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",,,3,,,152,,27,,2,,,16,ordinary,6,public_upper_bound_16,108,3465.561525,,,True,0.030942957964725792
8,0,True,0,0,0,0,0,uniform__smooth__152,uniform__smooth,11,0,,17,16,136,1.0,,,base,0,0.03075799999999962,,16,,5,6,False,,,,,False,,0,0,9.758298983797431e-05,,22,1,,,,117,range_area7,,,[],13447.807614665484,0,85.71393980134779,0.0,11,,,,216.5975953125,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",,,3,,,152,1.0,27,,2,,,16,ordinary,6,public_upper_bound_16,108,3465.561525,,,True,0.030760333000216633
8,0,True,0,0,0,0,0,uniform__smooth__152,uniform__smooth,11,0,0,17,16,136,1.0,,,base,0,0.030968999999999802,0,16,,5,6,False,,0,0,0,False,,0,0,8.958298712968826e-05,,22,1,4,,,117,deferred_area7,5,,[],13447.807614665484,0,85.71393980134779,0.0,11,,,0,216.5975953125,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",0,,3,,,152,1.0,27,,2,,,16,ordinary,6,public_upper_bound_16,108,3465.561525,,,True,0.030983959033619612
8,0,True,0,0,0,0,0,uniform__smooth__152,uniform__smooth,11,0,0,17,16,136,1.0,,,base,0,0.03043199999999935,0,16,,5,6,False,,0,0,0,False,,0,0,7.908296538516879e-05,,22,1,4,,,117,lean_deferred_area7,5,,[],13447.807614665484,0,85.71393980134779,0.0,11,,,0,216.5975953125,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 20]",0,,3,,,152,1.0,27,,2,,,16,ordinary,6,public_upper_bound_16,108,3465.561525,,,True,0.03046295902458951
21,0,True,,,,,,uniform__smooth__153,uniform__smooth,13,,,13,13,139,,,,,,0.16623900000000003,,13,,,,,,,,,,,0,,8.220801828429103e-05,,,,,,,124,peer_layout9_proxy,,,[],18399.528009565125,0,,0.0,,,,,344.4542772307692,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,,3,,,153,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,113,4477.905604,,,,0.1663563339971006
4,0,True,0,0,0,0,0,uniform__smooth__153,uniform__smooth,9,,,14,13,151,1.0,,,,,0.026784999999999393,,13,,4,5,False,,,,,,,0,,7.24170240573585e-05,,20,0,,,,135,area_return1_7,,,[],10706.580605304614,0,73.0565346371817,0.0,9,,,,231.79354784615387,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,,3,,,153,,21,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,129,3013.316122,,,True,0.026805542001966387
4,0,True,0,0,0,0,0,uniform__smooth__153,uniform__smooth,9,0,,14,13,151,1.0,,,base,0,0.0268000000000006,,13,,4,5,False,,,,,False,,0,0,8.045800495892763e-05,,20,0,,,,135,range_area7,,,[],10706.580605304614,0,73.0565346371817,0.0,9,,,,231.79354784615387,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",,,3,,,153,1.0,21,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,129,3013.316122,,,True,0.026845833053812385
4,0,True,0,0,0,0,0,uniform__smooth__153,uniform__smooth,9,0,0,14,13,151,1.0,,,base,0,0.027459000000000344,0,13,,4,5,False,,0,0,0,False,,0,0,9.566597873345017e-05,,20,0,4,,,135,deferred_area7,7,,[],10706.580605304614,0,73.0565346371817,0.0,9,,,0,231.79354784615387,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",0,,3,,,153,1.0,21,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,129,3013.316122,,,True,0.02745908295037225
4,0,True,0,0,0,0,0,uniform__smooth__153,uniform__smooth,9,0,0,14,13,151,1.0,,,base,0,0.02660899999999966,0,13,,4,5,False,,0,0,0,False,,0,0,8.383399108424783e-05,,20,0,4,,,135,lean_deferred_area7,7,,[],10706.580605304614,0,73.0565346371817,0.0,9,,,0,231.79354784615387,"[2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18]",0,,3,,,153,1.0,21,,1,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,129,3013.316122,,,True,0.02661929198075086
18,0,True,,,,,,uniform__smooth__154,uniform__smooth,11,,,11,11,147,,,,,,0.13868499999999973,,11,,,,,,,,,,,0,,9.474996477365494e-05,,,,,,,134,peer_layout9_proxy,,,[],17377.08447539734,0,,0.0,,,,,393.03789981818187,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,,3,,,154,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,123,4323.416898,,,,0.13876425003400072
4,0,True,0,0,0,0,0,uniform__smooth__154,uniform__smooth,3,,,11,11,137,1.0,,,,,0.018761000000000472,,11,,8,8,False,,,,,,,0,,6.383395520970225e-05,,18,0,,,,124,area_return1_7,,,[],11345.716658430867,0,25.019120434794388,0.0,3,,,,278.46757572727273,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,,3,,,154,,13,,1,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,119,3063.143333,,,True,0.018781999999191612
4,0,True,0,0,0,0,0,uniform__smooth__154,uniform__smooth,3,0,,11,11,137,1.0,,,base,0,0.01903699999999997,,11,,8,8,False,,,,,False,,0,0,7.199996616691351e-05,,18,0,,,,124,range_area7,,,[],11345.716658430867,0,25.019120434794388,0.0,3,,,,278.46757572727273,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",,,3,,,154,1.0,13,,1,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,119,3063.143333,,,True,0.019037083024159074
4,0,True,0,0,0,0,0,uniform__smooth__154,uniform__smooth,3,0,0,11,11,137,1.0,,,base,0,0.0194529999999995,0,11,,8,8,False,,0,0,0,False,,0,0,7.862498750910163e-05,,18,0,4,,,124,deferred_area7,9,,[],11345.716658430867,0,25.019120434794388,0.0,3,,,0,278.46757572727273,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",0,,3,,,154,1.0,13,,1,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,119,3063.143333,,,True,0.019468832993879914
4,0,True,0,0,0,0,0,uniform__smooth__154,uniform__smooth,3,0,0,11,11,137,1.0,,,base,0,0.019167000000000378,0,11,,8,8,False,,0,0,0,False,,0,0,7.97079992480576e-05,,18,0,4,,,124,lean_deferred_area7,9,,[],11345.716658430867,0,25.019120434794388,0.0,3,,,0,278.46757572727273,"[1, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18]",0,,3,,,154,1.0,13,,1,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,119,3063.143333,,,True,0.019173332955688238
26,0,True,,,,,,uniform__smooth__155,uniform__smooth,14,,,14,14,137,,,,,,0.21323000000000025,,14,,,,,,,,,,,0,,6.46670232526958e-05,,,,,,,121,peer_layout9_proxy,,,[],20087.597072362867,0,,0.0,,,,,342.6799581428572,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,,3,,,155,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,105,4797.519414,,,,0.21494108298793435
6,0,True,0,0,0,0,0,uniform__smooth__155,uniform__smooth,5,,,14,14,140,1.0,,,,,0.026194999999999524,,14,,9,9,False,,,,,,,0,,7.070903666317463e-05,,21,0,,,,124,area_return1_7,,,[],14114.356996459313,0,41.40575530120847,0.0,5,,,,259.20510007142855,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,,3,,,155,,15,,3,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,116,3628.871401,,,True,0.02622133301338181
6,0,True,0,0,0,0,0,uniform__smooth__155,uniform__smooth,5,2,,14,14,138,1.0,,,base,0,0.025922999999999696,,14,,9,9,False,,,,,False,,0,0,7.791700772941113e-05,,21,0,,,,122,range_area7,,,[],14114.356996459313,0,41.40575530120847,0.0,5,,,,258.4908143571428,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",,,3,,,155,1.0,15,,3,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,116,3618.871401,,,True,0.02592275000642985
6,0,True,0,0,0,0,0,uniform__smooth__155,uniform__smooth,5,2,2,14,14,138,1.0,,,base,0,0.02644100000000016,2,14,,9,9,False,,2,0,0,False,,0,0,7.866602391004562e-05,,21,0,4,,,122,deferred_area7,7,,[],14114.356996459313,0,41.40575530120847,0.0,5,,,0,258.4908143571428,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,,3,,,155,1.0,15,,3,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,116,3618.871401,,,True,0.026454999984707683
6,0,True,0,0,0,0,0,uniform__smooth__155,uniform__smooth,5,2,2,14,14,138,1.0,,,base,0,0.02599800000000041,2,14,,9,9,False,,2,0,0,False,,0,0,8.154200622811913e-05,,21,0,4,,,122,lean_deferred_area7,7,,[],14114.356996459313,0,41.40575530120847,0.0,5,,,0,258.4908143571428,"[1, 2, 4, 5, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20]",0,,3,,,155,1.0,15,,3,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,116,3618.871401,,,True,0.026040582975838333
25,0,True,,,,,,uniform__smooth__156,uniform__smooth,13,,,13,13,135,,,,,,0.20646400000000042,,13,,,,,,,,,,,0,,8.012499893084168e-05,,,,,,,120,peer_layout9_proxy,,,[],19508.85679873254,0,,0.0,,,,,359.2131816153846,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,,3,,,156,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,103,4669.771361,,,,0.20665333297802135
8,0,True,0,0,0,0,0,uniform__smooth__156,uniform__smooth,11,,,14,13,131,1.0,,,,,0.024979000000000084,,13,,2,3,False,,,,,,,0,,7.220904808491468e-05,,20,0,,,,115,area_return1_7,,,[],12730.13070711005,0,90.26068600977632,0.0,11,,,,253.61739538461538,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,,3,,,156,,9,,6,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,108,3297.02614,,,True,0.02501099999062717
8,0,True,0,0,0,0,0,uniform__smooth__156,uniform__smooth,11,0,,14,13,131,1.0,,,base,0,0.024967000000000183,,13,,2,3,False,,,,,False,,0,0,7.862498750910163e-05,,20,0,,,,115,range_area7,,,[],12730.13070711005,0,90.26068600977632,0.0,11,,,,253.61739538461538,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",,,3,,,156,1.0,9,,6,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,108,3297.02614,,,True,0.024966583005152643
8,0,True,0,0,0,0,0,uniform__smooth__156,uniform__smooth,11,0,0,14,13,131,1.0,,,base,0,0.02532899999999927,0,13,,2,3,False,,0,0,0,False,,0,0,7.949996506795287e-05,,20,0,4,,,115,deferred_area7,7,,[],12730.13070711005,0,90.26068600977632,0.0,11,,,0,253.61739538461538,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,,3,,,156,1.0,9,,6,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,108,3297.02614,,,True,0.025342707987874746
8,0,True,0,0,0,0,0,uniform__smooth__156,uniform__smooth,11,0,0,14,13,131,1.0,,,base,0,0.024954000000000143,0,13,,2,3,False,,0,0,0,False,,0,0,8.079200051724911e-05,,20,0,4,,,115,lean_deferred_area7,7,,[],12730.13070711005,0,90.26068600977632,0.0,11,,,0,253.61739538461538,"[3, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20]",0,,3,,,156,1.0,9,,6,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,108,3297.02614,,,True,0.025042291032150388
24,0,True,,,,,,uniform__adversarial-positive__147,uniform__adversarial-positive,14,,,14,14,134,,,,,,0.19586199999999998,,14,,,,,,,,,,,0,,7.454195292666554e-05,,,,,,,118,peer_layout9_proxy,,,[],18989.573125963445,0,,0.0,,,,,325.7796162857143,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18, 19, 20]",,,3,,,147,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,103,4560.914628,,,,0.19594220799626783
