active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,role,seed,sources,split,stations_visited,stop_reason,switches,task,total_virtual_s,wall_s
14,0,True,uniform__adversarial-negative__66,uniform__adversarial-negative,10,10,10,268,0.2535709999999973,10,,0,256,two_opt,[],42292.28319991863,0,0.0,1002.7456636999999,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,239,q3_active,10027.456637,0.25684924999950454
14,0,True,uniform__adversarial-negative__66,uniform__adversarial-negative,10,10,10,268,0.2702169999999988,10,,0,256,two_opt,[],42292.28319991863,0,0.0,1002.7456636999999,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,239,q3_active,10027.456637,0.2749725410249084
19,0,True,uniform__adversarial-spatial__57,uniform__adversarial-spatial,10,10,10,248,0.3228500000000025,10,,0,236,two_opt,[],41323.33786233365,0,0.0,970.5667575,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,211,q3_active,9705.667575,0.3269992920104414
19,0,True,uniform__adversarial-spatial__57,uniform__adversarial-spatial,10,10,10,248,0.3321569999999987,10,,0,236,two_opt,[],41323.33786233365,0,0.0,970.5667575,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,211,q3_active,9705.667575,0.34103716700337827
21,0,True,uniform__adversarial-spatial__58,uniform__adversarial-spatial,14,14,14,206,0.3560540000000003,14,,0,190,two_opt,[],46227.96662304623,0,0.0,745.3280947142857,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,169,q3_active,10434.593326,0.3606177499750629
21,0,True,uniform__adversarial-spatial__58,uniform__adversarial-spatial,14,14,14,206,0.356818999999998,14,,0,190,two_opt,[],46227.96662304623,0,0.0,745.3280947142857,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,169,q3_active,10434.593326,0.36261004098923877
19,0,True,uniform__adversarial-spatial__59,uniform__adversarial-spatial,11,11,11,266,0.3492740000000012,11,,0,253,two_opt,[],42913.24809214083,0,0.0,921.2408742727272,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,19,full_coverage_and_all_discovered_cleared,231,q3_active,10133.649617,0.35402358300052583
19,0,True,uniform__adversarial-spatial__59,uniform__adversarial-spatial,11,11,11,266,0.37334399999999945,11,,0,253,two_opt,[],42913.24809214083,0,0.0,921.2408742727272,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,19,full_coverage_and_all_discovered_cleared,231,q3_active,10133.649617,0.3809925829991698
19,0,True,uniform__adversarial-spatial__60,uniform__adversarial-spatial,12,12,12,267,0.32506400000000113,12,,0,253,two_opt,[],44233.65850035929,0,0.0,867.0609747499999,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,19,full_coverage_and_all_discovered_cleared,233,q3_active,10404.731697,0.3295009580324404
19,0,True,uniform__adversarial-spatial__60,uniform__adversarial-spatial,12,12,12,267,0.33121899999999727,12,,0,253,two_opt,[],44233.65850035929,0,0.0,867.0609747499999,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,19,full_coverage_and_all_discovered_cleared,233,q3_active,10404.731697,0.3390308750094846
19,0,True,uniform__adversarial-spatial__61,uniform__adversarial-spatial,13,13,13,223,0.30288099999999574,13,,0,208,two_opt,[],42276.73736538408,0,0.0,749.7959596153846,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,19,full_coverage_and_all_discovered_cleared,187,q3_active,9747.347475,0.3077122080139816
19,0,True,uniform__adversarial-spatial__61,uniform__adversarial-spatial,13,13,13,223,0.33164500000000174,13,,0,208,two_opt,[],42276.73736538408,0,0.0,749.7959596153846,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,19,full_coverage_and_all_discovered_cleared,187,q3_active,9747.347475,0.4830891669844277
25,0,True,uniform__adversarial-spatial__62,uniform__adversarial-spatial,14,14,14,206,0.41565199999999436,14,,0,190,two_opt,[],45184.448178716775,0,0.0,729.9921167142857,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,19,full_coverage_and_all_discovered_cleared,163,q3_active,10219.889634,0.4223280420410447
25,0,True,uniform__adversarial-spatial__62,uniform__adversarial-spatial,14,14,14,206,0.45085000000000264,14,,0,190,two_opt,[],45184.448178716775,0,0.0,729.9921167142857,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,19,full_coverage_and_all_discovered_cleared,163,q3_active,10219.889634,0.45923158404184505
22,0,True,uniform__adversarial-spatial__63,uniform__adversarial-spatial,13,13,13,218,0.3935209999999998,13,,0,203,two_opt,[],45961.52301889643,0,0.0,804.0234313846154,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,19,full_coverage_and_all_discovered_cleared,180,q3_active,10452.304608,0.403568624984473
22,0,True,uniform__adversarial-spatial__63,uniform__adversarial-spatial,13,13,13,218,0.36271500000000145,13,,0,203,two_opt,[],45961.52301889643,0,0.0,804.0234313846154,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,19,full_coverage_and_all_discovered_cleared,180,q3_active,10452.304608,0.3674070420092903
24,0,True,uniform__adversarial-spatial__64,uniform__adversarial-spatial,13,13,13,212,0.40560899999999833,13,,0,197,two_opt,[],41377.03945221341,0,0.0,730.3390684615385,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,19,full_coverage_and_all_discovered_cleared,169,q3_active,9494.40789,0.41103962500346825
24,0,True,uniform__adversarial-spatial__64,uniform__adversarial-spatial,13,13,13,212,0.41345900000000313,13,,0,197,two_opt,[],41377.03945221341,0,0.0,730.3390684615385,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,19,full_coverage_and_all_discovered_cleared,169,q3_active,9494.40789,0.4216968750115484
19,0,True,uniform__adversarial-spatial__65,uniform__adversarial-spatial,13,13,13,223,0.3178039999999953,13,,0,208,two_opt,[],43450.904795326634,0,0.0,767.9369966923077,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,19,full_coverage_and_all_discovered_cleared,188,q3_active,9983.180957,0.3238310000160709
19,0,True,uniform__adversarial-spatial__65,uniform__adversarial-spatial,13,13,13,223,0.3246849999999952,13,,0,208,two_opt,[],43450.904795326634,0,0.0,767.9369966923077,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,19,full_coverage_and_all_discovered_cleared,188,q3_active,9983.180957,0.3302815419738181
14,0,True,uniform__adversarial-spatial__66,uniform__adversarial-spatial,10,10,10,268,0.25255099999999686,10,,0,256,two_opt,[],41416.38817703092,0,0.0,985.2277633,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,239,q3_active,9852.277633,0.2555117500014603
14,0,True,uniform__adversarial-spatial__66,uniform__adversarial-spatial,10,10,10,268,0.25613399999999586,10,,0,256,two_opt,[],41416.38817703092,0,0.0,985.2277633,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,239,q3_active,9852.277633,0.2624973750207573
18,0,True,edge__iid__57,edge__iid,10,10,10,287,0.32661499999999677,10,,0,275,two_opt,[],41924.27614442837,0,0.0,1006.2855229,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,253,q3_active,10062.855229,0.33304016600595787
18,0,True,edge__iid__57,edge__iid,10,10,10,287,0.34518099999999663,10,,0,275,two_opt,[],41924.27614442837,0,0.0,1006.2855229,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,253,q3_active,10062.855229,0.36514770798385143
20,0,True,edge__iid__58,edge__iid,14,14,14,267,0.3315990000000042,14,,0,251,two_opt,[],44304.61349497715,0,0.0,744.1373355,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,232,q3_active,10417.922697,0.3364907079958357
20,0,True,edge__iid__58,edge__iid,14,14,14,267,0.33174999999999955,14,,0,251,two_opt,[],44304.61349497715,0,0.0,744.1373355,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,232,q3_active,10417.922697,0.33640004199696705
20,0,True,edge__iid__59,edge__iid,11,11,11,286,0.40351500000000584,11,,0,273,two_opt,[],42163.43028836234,0,0.0,918.4260051818183,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,19,full_coverage_and_all_discovered_cleared,250,q3_active,10102.686057,0.4103541250224225
20,0,True,edge__iid__59,edge__iid,11,11,11,286,0.42410600000000187,11,,0,273,two_opt,[],42163.43028836234,0,0.0,918.4260051818183,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,19,full_coverage_and_all_discovered_cleared,250,q3_active,10102.686057,0.43325783300679177
18,0,True,edge__iid__60,edge__iid,12,12,12,276,0.39923100000000034,12,,0,262,two_opt,[],39041.07978258237,0,0.0,785.1013294999999,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,19,full_coverage_and_all_discovered_cleared,243,q3_active,9421.215954,0.5766524999635294
18,0,True,edge__iid__60,edge__iid,12,12,12,276,0.4005629999999982,12,,0,262,two_opt,[],39041.07978258237,0,0.0,785.1013294999999,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,19,full_coverage_and_all_discovered_cleared,243,q3_active,9421.215954,0.6141822499921545
22,0,True,edge__iid__61,edge__iid,13,13,13,272,0.40187099999999987,13,,0,257,two_opt,[],43528.76616591597,0,0.0,791.5964028461539,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,19,full_coverage_and_all_discovered_cleared,235,q3_active,10290.753237,0.4078717500087805
22,0,True,edge__iid__61,edge__iid,13,13,13,272,0.3868760000000009,13,,0,257,two_opt,[],43528.76616591597,0,0.0,791.5964028461539,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,19,full_coverage_and_all_discovered_cleared,235,q3_active,10290.753237,0.3922972090076655
22,0,True,edge__iid__62,edge__iid,14,14,14,244,0.38540899999999567,14,,0,228,two_opt,[],41944.76272506417,0,0.0,700.3537531428572,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,19,full_coverage_and_all_discovered_cleared,206,q3_active,9804.952544,0.39275312499376014
22,0,True,edge__iid__62,edge__iid,14,14,14,244,0.3801869999999994,14,,0,228,two_opt,[],41944.76272506417,0,0.0,700.3537531428572,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,19,full_coverage_and_all_discovered_cleared,206,q3_active,9804.952544,0.3872219589538872
21,0,True,edge__iid__63,edge__iid,13,13,13,265,0.4458399999999969,13,,0,250,two_opt,[],44494.865550640236,0,0.0,803.3056237692308,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,19,full_coverage_and_all_discovered_cleared,229,q3_active,10442.973109,0.458698624977842
21,0,True,edge__iid__63,edge__iid,13,13,13,265,0.43008999999999986,13,,0,250,two_opt,[],44494.865550640236,0,0.0,803.3056237692308,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,19,full_coverage_and_all_discovered_cleared,229,q3_active,10442.973109,0.4397515840246342
22,0,True,edge__iid__64,edge__iid,13,13,13,274,0.378698,13,,0,259,two_opt,[],44448.254540016744,0,0.0,806.6654543076924,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,19,full_coverage_and_all_discovered_cleared,237,q3_active,10486.650906,0.3838333750027232
22,0,True,edge__iid__64,edge__iid,13,13,13,274,0.4340569999999957,13,,0,259,two_opt,[],44448.254540016744,0,0.0,806.6654543076924,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,19,full_coverage_and_all_discovered_cleared,237,q3_active,10486.650906,0.45451875001890585
21,0,True,edge__iid__65,edge__iid,13,13,13,278,0.44389799999999724,13,,0,263,two_opt,[],40204.31503219994,0,0.0,743.2971544615385,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,19,full_coverage_and_all_discovered_cleared,242,q3_active,9662.863008,0.49442879197886214
21,0,True,edge__iid__65,edge__iid,13,13,13,278,0.4811300000000003,13,,0,263,two_opt,[],40204.31503219994,0,0.0,743.2971544615385,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,19,full_coverage_and_all_discovered_cleared,242,q3_active,9662.863008,0.6318232080084272
19,0,True,edge__iid__66,edge__iid,10,10,10,290,0.48094799999999793,10,,0,278,two_opt,[],39563.85475273561,0,0.0,960.9770953,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,257,q3_active,9609.770953,0.554443083005026
19,0,True,edge__iid__66,edge__iid,10,10,10,290,0.5010639999999995,10,,0,278,two_opt,[],39563.85475273561,0,0.0,960.9770953,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,257,q3_active,9609.770953,0.6213693339959718
18,0,True,edge__smooth__57,edge__smooth,10,10,10,287,0.3525199999999984,10,,0,275,two_opt,[],41890.351423639295,0,0.0,1005.6070282000001,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,253,q3_active,10056.070282,0.35699683299753815
18,0,True,edge__smooth__57,edge__smooth,10,10,10,287,0.35756800000000055,10,,0,275,two_opt,[],41890.351423639295,0,0.0,1005.6070282000001,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,253,q3_active,10056.070282,0.36270866700215265
20,0,True,edge__smooth__58,edge__smooth,14,14,14,267,0.3965829999999997,14,,0,251,two_opt,[],44000.86733225533,0,0.0,739.7981047142857,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,232,q3_active,10357.173466,0.4171824589720927
20,0,True,edge__smooth__58,edge__smooth,14,14,14,267,0.36859699999999407,14,,0,251,two_opt,[],44000.86733225533,0,0.0,739.7981047142857,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,232,q3_active,10357.173466,0.3786461250274442
20,0,True,edge__smooth__59,edge__smooth,11,11,11,286,0.40962499999999835,11,,0,273,two_opt,[],42229.51338350296,0,0.0,919.627516,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,19,full_coverage_and_all_discovered_cleared,250,q3_active,10115.902676,0.4352444169926457
20,0,True,edge__smooth__59,edge__smooth,11,11,11,286,0.3830519999999993,11,,0,273,two_opt,[],42229.51338350296,0,0.0,919.627516,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,19,full_coverage_and_all_discovered_cleared,250,q3_active,10115.902676,0.38901141699170694
18,0,True,edge__smooth__60,edge__smooth,12,12,12,276,0.3533439999999999,12,,0,262,two_opt,[],39093.64720927892,0,0.0,785.9774534166667,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,19,full_coverage_and_all_discovered_cleared,243,q3_active,9431.729441,0.3580030839657411
18,0,True,edge__smooth__60,edge__smooth,12,12,12,276,0.37776999999999816,12,,0,262,two_opt,[],39093.64720927892,0,0.0,785.9774534166667,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,19,full_coverage_and_all_discovered_cleared,243,q3_active,9431.729441,0.3874403339577839
21,0,True,edge__smooth__61,edge__smooth,13,13,13,271,0.38551600000000263,13,,0,256,two_opt,[],43590.242896254844,0,0.0,792.234506,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,19,full_coverage_and_all_discovered_cleared,236,q3_active,10299.048578,0.4142672910238616
21,0,True,edge__smooth__61,edge__smooth,13,13,13,271,0.3923289999999966,13,,0,256,two_opt,[],43590.242896254844,0,0.0,792.234506,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,19,full_coverage_and_all_discovered_cleared,236,q3_active,10299.048578,0.40867791598429903
22,0,True,edge__smooth__62,edge__smooth,14,14,14,244,0.36882200000000154,14,,0,228,two_opt,[],42749.56807936104,0,0.0,711.8509725,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,19,full_coverage_and_all_discovered_cleared,206,q3_active,9965.913615,0.3746248750248924
22,0,True,edge__smooth__62,edge__smooth,14,14,14,244,0.3991109999999978,14,,0,228,two_opt,[],42749.56807936104,0,0.0,711.8509725,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,19,full_coverage_and_all_discovered_cleared,206,q3_active,9965.913615,0.4139941659523174
21,0,True,edge__smooth__63,edge__smooth,13,13,13,265,0.4100079999999977,13,,0,250,two_opt,[],44423.09980168935,0,0.0,802.2015356923076,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,19,full_coverage_and_all_discovered_cleared,229,q3_active,10428.619964,0.4167556669563055
21,0,True,edge__smooth__63,edge__smooth,13,13,13,265,0.4012949999999975,13,,0,250,two_opt,[],44423.09980168935,0,0.0,802.2015356923076,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,19,full_coverage_and_all_discovered_cleared,229,q3_active,10428.619964,0.40454575000330806
22,0,True,edge__smooth__64,edge__smooth,13,13,13,274,0.3942300000000003,13,,0,259,two_opt,[],43625.614982815794,0,0.0,794.009461076923,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,19,full_coverage_and_all_discovered_cleared,237,q3_active,10322.122994,0.3982037919922732
22,0,True,edge__smooth__64,edge__smooth,13,13,13,274,0.39782399999999996,13,,0,259,two_opt,[],43625.614982815794,0,0.0,794.009461076923,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,19,full_coverage_and_all_discovered_cleared,237,q3_active,10322.122994,0.4129567919881083
21,0,True,edge__smooth__65,edge__smooth,13,13,13,278,0.37565099999999774,13,,0,263,two_opt,[],40197.23715263256,0,0.0,743.1882638461539,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,19,full_coverage_and_all_discovered_cleared,242,q3_active,9661.44743,0.3791734160040505
21,0,True,edge__smooth__65,edge__smooth,13,13,13,278,0.3867119999999957,13,,0,263,two_opt,[],40197.23715263256,0,0.0,743.1882638461539,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,19,full_coverage_and_all_discovered_cleared,242,q3_active,9661.44743,0.38955108303343877
18,0,True,edge__smooth__66,edge__smooth,10,10,10,289,0.32705400000000395,10,,0,277,two_opt,[],39380.89141000913,0,0.0,956.8178282000001,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,257,q3_active,9568.178282,0.3305430840118788
18,0,True,edge__smooth__66,edge__smooth,10,10,10,289,0.38357100000000344,10,,0,277,two_opt,[],39380.89141000913,0,0.0,956.8178282000001,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,19,full_coverage_and_all_discovered_cleared,257,q3_active,9568.178282,0.4577609170228243
18,0,True,edge__adversarial-positive__57,edge__adversarial-positive,10,10,10,287,0.39894199999999813,10,,0,275,two_opt,[],42649.10641332747,0,0.0,1020.7821282000001,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,253,q3_active,10207.821282,0.43238004099112004
18,0,True,edge__adversarial-positive__57,edge__adversarial-positive,10,10,10,287,0.37303499999999445,10,,0,275,two_opt,[],42649.10641332747,0,0.0,1020.7821282000001,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,19,full_coverage_and_all_discovered_cleared,253,q3_active,10207.821282,0.39182308403542265
20,0,True,edge__adversarial-positive__58,edge__adversarial-positive,14,14,14,267,0.33498800000000273,14,,0,251,two_opt,[],43857.22568114526,0,0.0,737.7460811428572,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,19,full_coverage_and_all_discovered_cleared,232,q3_active,10328.445136,0.34134400001494214
