active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_batch_screens,historical_cache_evictions,historical_exact_clip_calls,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
6,0,True,0,0,0,0,0,uniform__iid__146,uniform__iid,5,6,6,12,11,132,1.0,,,base,0,0.021607999999999628,0,11,,6,7,False,,6,0,6,False,,,,,,,,,,,0,0,8.429196896031499e-05,,18,0,4,,,118,deferred_area7,9,[],11771.825270948353,0,22.183020091789107,0.0,5,,,0,282.94227772727277,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",0,,3,146,1.0,10,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,110,3112.365055,,,True,0.021656833996530622
18,0,True,,,,,,uniform__smooth__137,uniform__smooth,10,,,10,10,142,,,,,,0.1494559999999998,,10,,,,,,,,,,,,,,,,,,,,0,,7.145799463614821e-05,,,,,,,130,peer_layout9_proxy,,[],17105.453196042083,0,,0.0,,,,,423.8090639,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,,3,137,,,,,,,10,ordinary,9,full_coverage_and_all_discovered_cleared,117,4238.090639,,,,0.15026224998291582
7,0,True,0,0,0,0,0,uniform__smooth__137,uniform__smooth,6,,,11,10,143,1.0,,,,,0.02054799999999979,,10,,4,5,False,,,,,,,,,,,,,,,,0,,7.804203778505325e-05,,17,0,,,,130,area_return1_7,,[],10771.457133543461,0,56.27954411155628,0.0,6,,,,298.0291427,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,,3,137,,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,123,2980.291427,,,True,0.02056525001535192
7,0,True,0,0,0,0,0,uniform__smooth__137,uniform__smooth,6,3,,11,10,140,1.0,,,base,0,0.020684999999999842,,10,,4,5,False,,,,,False,,,,,,,,,,,0,0,8.029199671000242e-05,,17,0,,,,127,range_area7,,[],10771.457133543461,0,56.27954411155628,0.0,6,,,,296.2291427,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,,3,137,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,120,2962.291427,,,True,0.020684125018306077
7,0,True,0,0,0,0,0,uniform__smooth__137,uniform__smooth,6,3,,11,10,140,1.0,,,base,0,0.02164300000000008,,10,,4,5,False,,3,0,3,False,,,,,,,,,,,0,0,8.183298632502556e-05,,17,0,,,,127,faithful_area7,,[],10771.457133543461,0,56.27954411155628,0.0,6,,,,296.2291427,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",,,3,137,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,120,2962.291427,,,True,0.021667458000592887
7,0,True,0,0,0,0,0,uniform__smooth__137,uniform__smooth,6,3,3,11,10,140,1.0,,,base,0,0.021849000000000007,0,10,,4,5,False,,3,0,3,False,,,,,,,,,,,0,0,0.00010195799404755235,,17,0,4,,,127,deferred_area7,10,[],10771.457133543461,0,56.27954411155628,0.0,6,,,0,296.2291427,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 20]",0,,3,137,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,120,2962.291427,,,True,0.02192575001390651
17,0,True,,,,,,uniform__smooth__138,uniform__smooth,11,,,11,11,151,,,,,,0.14377900000000032,,11,,,,,,,,,,,,,,,,,,,,0,,7.591594476252794e-05,,,,,,,138,peer_layout9_proxy,,[],18531.47726673883,0,,0.0,,,,,416.29958681818187,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,,3,138,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,128,4579.295455,,,,0.14385254197986796
7,0,True,0,0,0,0,0,uniform__smooth__138,uniform__smooth,5,,,12,11,139,1.0,,,,,0.02110299999999965,,11,,6,7,False,,,,,,,,,,,,,,,,0,,7.704203017055988e-05,,18,0,,,,125,area_return1_7,,[],13053.37682991177,0,37.31810144643569,0.0,5,,,,310.15230581818184,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,,3,138,,13,,4,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,118,3411.675364,,,True,0.021209499973338097
7,0,True,0,0,0,0,0,uniform__smooth__138,uniform__smooth,5,5,,12,11,134,1.0,,,base,0,0.0212699999999999,,11,,6,7,False,,,,,False,,,,,,,,,,,0,0,0.00017775001469999552,,18,0,,,,120,range_area7,,[],13053.37682991177,0,37.31810144643569,0.0,5,,,,307.4250330909091,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,,3,138,1.0,13,,4,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,113,3381.675364,,,True,0.02126991603290662
7,0,True,0,0,0,0,0,uniform__smooth__138,uniform__smooth,5,5,,12,11,134,1.0,,,base,0,0.020527999999999658,,11,,6,7,False,,5,0,5,False,,,,,,,,,,,0,0,7.18749943189323e-05,,18,0,,,,120,faithful_area7,,[],13053.37682991177,0,37.31810144643569,0.0,5,,,,307.4250330909091,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",,,3,138,1.0,13,,4,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,113,3381.675364,,,True,0.020561792014632374
7,0,True,0,0,0,0,0,uniform__smooth__138,uniform__smooth,5,5,5,12,11,134,1.0,,,base,0,0.021352999999999955,0,11,,6,7,False,,5,0,5,False,,,,,,,,,,,0,0,7.204199209809303e-05,,18,0,4,,,120,deferred_area7,10,[],13053.37682991177,0,37.31810144643569,0.0,5,,,0,307.4250330909091,"[3, 4, 6, 7, 8, 9, 10, 13, 14, 15, 20]",0,,3,138,1.0,13,,4,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,113,3381.675364,,,True,0.021368666959460825
18,0,True,,,,,,uniform__smooth__139,uniform__smooth,10,,,10,10,135,,,,,,0.1415320000000002,,10,,,,,,,,,,,,,,,,,,,,0,,6.629200652241707e-05,,,,,,,123,peer_layout9_proxy,,[],20834.317581468295,0,,0.0,,,,,493.9863517,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,,3,139,,,,,,,10,ordinary,9,full_coverage_and_all_discovered_cleared,108,4939.863517,,,,0.14160612499108538
6,0,True,0,0,0,0,0,uniform__smooth__139,uniform__smooth,7,,,11,10,120,1.0,,,,,0.019966999999999846,,10,,3,4,False,,,,,,,,,,,,,,,,0,,6.3000014051795e-05,,17,0,,,,107,area_return1_7,,[],12197.84617997942,0,56.52469589649143,0.0,7,,,,312.8569235,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,,3,139,,8,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,3128.569235,,,True,0.019972499983850867
6,0,True,0,0,0,0,0,uniform__smooth__139,uniform__smooth,7,0,,11,10,120,1.0,,,base,0,0.019670999999999772,,10,,3,4,False,,,,,False,,,,,,,,,,,0,0,6.279104854911566e-05,,17,0,,,,107,range_area7,,[],12197.84617997942,0,56.52469589649143,0.0,7,,,,312.8569235,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,,3,139,1.0,8,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,3128.569235,,,True,0.019688375003170222
6,0,True,0,0,0,0,0,uniform__smooth__139,uniform__smooth,7,0,,11,10,120,1.0,,,base,0,0.01986200000000027,,10,,3,4,False,,0,0,0,False,,,,,,,,,,,0,0,6.287498399615288e-05,,17,0,,,,107,faithful_area7,,[],12197.84617997942,0,56.52469589649143,0.0,7,,,,312.8569235,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",,,3,139,1.0,8,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,3128.569235,,,True,0.019866083981469274
6,0,True,0,0,0,0,0,uniform__smooth__139,uniform__smooth,7,0,0,11,10,120,1.0,,,base,0,0.02017800000000003,0,10,,3,4,False,,0,0,0,False,,,,,,,,,,,0,0,6.83749676682055e-05,,17,0,4,,,107,deferred_area7,10,[],12197.84617997942,0,56.52469589649143,0.0,7,,,0,312.8569235,"[1, 3, 5, 6, 10, 11, 13, 18, 19, 20]",0,,3,139,1.0,8,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,101,3128.569235,,,True,0.020238999975845218
26,0,True,,,,,,uniform__smooth__140,uniform__smooth,16,,,16,16,101,,,,,,0.20138100000000003,,16,,,,,,,,,,,,,,,,,,,,0,,6.512500112876296e-05,,,,,,,83,peer_layout9_proxy,,[],20878.74772385688,0,,0.0,,,,,296.1093466875,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,140,,,,,,,16,ordinary,7,public_upper_bound_16,67,4737.749547,,,,0.20153954200213775
4,0,True,0,0,0,0,0,uniform__smooth__140,uniform__smooth,9,,,16,16,138,1.0,,,,,0.030850000000000044,,16,,7,7,False,,,,,,,,,,,,,,,,0,,6.620900239795446e-05,,22,1,,,,120,area_return1_7,,[],10616.779578098789,0,52.94047535428654,0.0,9,,,,182.0847448125,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,140,,32,,3,,,16,ordinary,6,public_upper_bound_16,110,2913.355917,,,True,0.030854792043101043
4,0,True,0,0,0,0,0,uniform__smooth__140,uniform__smooth,9,5,,16,16,133,1.0,,,base,0,0.030897999999999648,,16,,7,7,False,,,,,False,,,,,,,,,,,0,0,8.124997839331627e-05,,22,1,,,,115,range_area7,,[],10616.779578098789,0,52.94047535428654,0.0,9,,,,180.2097448125,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,140,1.0,32,,3,,,16,ordinary,6,public_upper_bound_16,105,2883.355917,,,True,0.03091970895184204
4,0,True,0,0,0,0,0,uniform__smooth__140,uniform__smooth,9,5,,16,16,133,1.0,,,base,0,0.030473000000000194,,16,,7,7,False,,5,0,5,False,,,,,,,,,,,0,0,7.791700772941113e-05,,22,1,,,,115,faithful_area7,,[],10616.779578098789,0,52.94047535428654,0.0,9,,,,180.2097448125,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,140,1.0,32,,3,,,16,ordinary,6,public_upper_bound_16,105,2883.355917,,,True,0.030488832970149815
4,0,True,0,0,0,0,0,uniform__smooth__140,uniform__smooth,9,5,5,16,16,133,1.0,,,base,0,0.03109900000000021,0,16,,7,7,False,,5,0,5,False,,,,,,,,,,,0,0,8.220900781452656e-05,,22,1,4,,,115,deferred_area7,6,[],10616.779578098789,0,52.94047535428654,0.0,9,,,0,180.2097448125,"[1, 2, 3, 4, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,140,1.0,32,,3,,,16,ordinary,6,public_upper_bound_16,105,2883.355917,,,True,0.031153875053860247
20,0,True,,,,,,uniform__smooth__141,uniform__smooth,14,,,14,14,114,,,,,,0.14869299999999974,,14,,,,,,,,,,,,,,,,,,,,0,,6.9500005338341e-05,,,,,,,98,peer_layout9_proxy,,[],21643.316326610042,0,,0.0,,,,,355.4045188571428,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,,3,141,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,87,4975.663264,,,,0.14884745801100507
3,0,True,0,0,0,0,0,uniform__smooth__141,uniform__smooth,10,,,14,14,141,1.0,,,,,0.026697999999999666,,14,,4,4,False,,,,,,,,,,,,,,,,0,,6.854097591713071e-05,,21,0,,,,125,area_return1_7,,[],11637.46671022815,0,72.10218730459475,0.0,10,,,,224.3923815714286,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,,3,141,,18,,2,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,119,3141.493342,,,True,0.026742166024632752
3,0,True,0,0,0,0,0,uniform__smooth__141,uniform__smooth,10,5,,14,14,136,1.0,,,base,0,0.02645100000000067,,14,,4,4,False,,,,,False,,,,,,,,,,,0,0,8.695799624547362e-05,,21,0,,,,120,range_area7,,[],11637.46671022815,0,72.10218730459475,0.0,10,,,,222.24952442857145,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,,3,141,1.0,18,,2,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,114,3111.493342,,,True,0.026451334008015692
3,0,True,0,0,0,0,0,uniform__smooth__141,uniform__smooth,10,5,,14,14,136,1.0,,,base,0,0.02630100000000013,,14,,4,4,False,,5,0,5,False,,,,,,,,,,,0,0,7.433397695422173e-05,,21,0,,,,120,faithful_area7,,[],11637.46671022815,0,72.10218730459475,0.0,10,,,,222.24952442857145,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",,,3,141,1.0,18,,2,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,114,3111.493342,,,True,0.026313750015106052
3,0,True,0,0,0,0,0,uniform__smooth__141,uniform__smooth,10,5,5,14,14,136,1.0,,,base,0,0.026500999999999664,0,14,,4,4,False,,5,0,5,False,,,,,,,,,,,0,0,8.220801828429103e-05,,21,0,4,,,120,deferred_area7,6,[],11637.46671022815,0,72.10218730459475,0.0,10,,,0,222.24952442857145,"[1, 3, 4, 5, 6, 7, 9, 11, 15, 16, 17, 18, 19, 20]",0,,3,141,1.0,18,,2,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,114,3111.493342,,,True,0.02650979202007875
24,0,True,,,,,,uniform__smooth__142,uniform__smooth,14,,,14,14,133,,,,,,0.20126499999999936,,14,,,,,,,,,,,,,,,,,,,,0,,6.654200842604041e-05,,,,,,,117,peer_layout9_proxy,,[],21243.394898186303,0,,0.0,,,,,357.4770702142857,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,,3,142,,,,,,,14,ordinary,9,full_coverage_and_all_discovered_cleared,101,5004.678983,,,,0.20143949997145683
5,0,True,0,0,0,0,0,uniform__smooth__142,uniform__smooth,7,,,15,14,131,1.0,,,,,0.025177000000000227,,14,,7,8,False,,,,,,,,,,,,,,,,0,,6.491702515631914e-05,,21,0,,,,114,area_return1_7,,[],11589.810045202777,0,60.215264540608786,0.0,7,,,,219.1401435,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,,3,142,,19,,9,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,107,3067.962009,,,True,0.02520266704959795
5,0,True,0,0,0,0,0,uniform__smooth__142,uniform__smooth,7,2,,15,14,129,1.0,,,base,0,0.024855000000000516,,14,,7,8,False,,,,,False,,,,,,,,,,,0,0,6.954197306185961e-05,,21,0,,,,112,range_area7,,[],11589.810045202777,0,60.215264540608786,0.0,7,,,,218.28300064285713,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,,3,142,1.0,19,,9,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,105,3055.962009,,,True,0.02485549997072667
5,0,True,0,0,0,0,0,uniform__smooth__142,uniform__smooth,7,2,,15,14,129,1.0,,,base,0,0.025249999999999773,,14,,7,8,False,,2,0,2,False,,,,,,,,,,,0,0,7.441698107868433e-05,,21,0,,,,112,faithful_area7,,[],11589.810045202777,0,60.215264540608786,0.0,7,,,,218.28300064285713,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",,,3,142,1.0,19,,9,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,105,3055.962009,,,True,0.02525925001828
5,0,True,0,0,0,0,0,uniform__smooth__142,uniform__smooth,7,2,2,15,14,129,1.0,,,base,0,0.025469000000000186,0,14,,7,8,False,,2,0,2,False,,,,,,,,,,,0,0,7.841701153665781e-05,,21,0,4,,,112,deferred_area7,6,[],11589.810045202777,0,60.215264540608786,0.0,7,,,0,218.28300064285713,"[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 18, 19, 20]",0,,3,142,1.0,19,,9,,,14,ordinary,7,full_coverage_and_all_discovered_cleared,105,3055.962009,,,True,0.025488666957244277
21,0,True,,,,,,uniform__smooth__143,uniform__smooth,11,,,11,11,148,,,,,,0.16876300000000022,,11,,,,,,,,,,,,,,,,,,,,0,,6.0583988670259714e-05,,,,,,,135,peer_layout9_proxy,,[],17210.700619916406,0,,0.0,,,,,390.28546581818176,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,,3,143,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,121,4293.140124,,,,0.16890262498054653
6,0,True,0,0,0,0,0,uniform__smooth__143,uniform__smooth,5,,,14,11,144,1.0,,,,,0.022035999999999945,,11,,6,9,False,,,,,,,,,,,,,,,,0,,7.320800796151161e-05,,18,0,,,,128,area_return1_7,,[],10423.825685481945,0,24.71793593585086,0.0,5,,,,264.52410345454547,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,,3,143,,17,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,121,2909.765138,,,True,0.022035583038814366
6,0,True,0,0,0,0,0,uniform__smooth__143,uniform__smooth,5,6,,14,11,138,1.0,,,base,0,0.022003999999999913,,11,,6,9,False,,,,,False,,,,,,,,,,,0,0,7.42500415071845e-05,,18,0,,,,122,range_area7,,[],10423.825685481945,0,24.71793593585086,0.0,5,,,,261.3422852727273,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,,3,143,1.0,17,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,116,2874.765138,,,True,0.022017500014044344
6,0,True,0,0,0,0,0,uniform__smooth__143,uniform__smooth,5,4,,14,11,140,1.0,,,base,0,0.02209899999999987,,11,,6,9,False,,4,2,4,False,,,,,,,,,,,0,0,8.558400440961123e-05,,18,0,,,,124,faithful_area7,,[],10423.825685481945,0,24.71793593585086,0.0,5,,,,262.3422852727273,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",,,3,143,1.0,17,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,117,2885.765138,,,True,0.022150332981254905
6,0,True,0,0,0,0,0,uniform__smooth__143,uniform__smooth,5,6,6,14,11,138,1.0,,,base,0,0.022310000000000052,2,11,,6,9,False,,6,0,4,False,,,,,,,,,,,0,0,8.25000461190939e-05,,18,0,4,,,122,deferred_area7,9,[],10423.825685481945,0,24.71793593585086,0.0,5,,,0,261.3422852727273,"[1, 2, 3, 5, 7, 8, 10, 12, 16, 18, 20]",0,,3,143,1.0,17,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,116,2874.765138,,,True,0.022310458996798843
22,0,True,,,,,,uniform__smooth__144,uniform__smooth,13,,,13,13,148,,,,,,0.1759959999999996,,13,,,,,,,,,,,,,,,,,,,,0,,7.408298552036285e-05,,,,,,,133,peer_layout9_proxy,,[],18139.462727479386,0,,0.0,,,,,344.37634984615386,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,,3,144,,,,,,,13,ordinary,9,full_coverage_and_all_discovered_cleared,119,4476.892548,,,,0.1761191250407137
11,0,True,0,0,0,0,0,uniform__smooth__144,uniform__smooth,11,,,15,13,147,1.0,,,,,0.029666999999999888,,13,,2,4,False,,,,,,,,,,,,,,,,0,,8.429196896031499e-05,,20,0,,,,130,area_return1_7,,[],11037.652562683854,0,117.7220066831201,0.0,11,,,,234.65619323076922,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,,3,144,,18,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,122,3050.530512,,,True,0.02973533299518749
11,0,True,0,0,0,0,0,uniform__smooth__144,uniform__smooth,11,0,,15,13,147,1.0,,,base,0,0.02924799999999994,,13,,2,4,False,,,,,False,,,,,,,,,,,0,0,8.637498831376433e-05,,20,0,,,,130,range_area7,,[],11037.652562683854,0,117.7220066831201,0.0,11,,,,234.65619323076922,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,,3,144,1.0,18,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,122,3050.530512,,,True,0.0292820839677006
11,0,True,0,0,0,0,0,uniform__smooth__144,uniform__smooth,11,0,,15,13,147,1.0,,,base,0,0.029335999999999807,,13,,2,4,False,,0,0,0,False,,,,,,,,,,,0,0,8.733296999707818e-05,,20,0,,,,130,faithful_area7,,[],11037.652562683854,0,117.7220066831201,0.0,11,,,,234.65619323076922,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",,,3,144,1.0,18,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,122,3050.530512,,,True,0.02937099995324388
11,0,True,0,0,0,0,0,uniform__smooth__144,uniform__smooth,11,0,0,15,13,147,1.0,,,base,0,0.02938600000000058,0,13,,2,4,False,,0,0,0,False,,,,,,,,,,,0,0,7.879099575802684e-05,,20,0,4,,,130,deferred_area7,7,[],11037.652562683854,0,117.7220066831201,0.0,11,,,0,234.65619323076922,"[2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20]",0,,3,144,1.0,18,,0,,,13,ordinary,7,full_coverage_and_all_discovered_cleared,122,3050.530512,,,True,0.029395584017038345
25,0,True,,,,,,uniform__smooth__145,uniform__smooth,16,,,16,16,115,,,,,,0.20725899999999964,,16,,,,,,,,,,,,,,,,,,,,0,,7.808295777067542e-05,,,,,,,97,peer_layout9_proxy,,[],18925.41459682391,0,,0.0,,,,,277.2551824375,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,,3,145,,,,,,,16,ordinary,7,public_upper_bound_16,86,4436.082919,,,,0.20736075000604615
4,0,True,0,0,0,0,0,uniform__smooth__145,uniform__smooth,8,,,16,16,138,1.0,,,,,0.030724999999999447,,16,,8,8,False,,,,,,,,,,,,,,,,0,,6.491696694865823e-05,,22,1,,,,120,area_return1_7,,[],14428.625110395717,0,69.052661958582,0.0,8,,,,229.98281375,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,,3,145,,27,,1,,,16,ordinary,6,public_upper_bound_16,114,3679.72502,,,True,0.030771833029575646
4,0,True,0,0,0,0,0,uniform__smooth__145,uniform__smooth,8,2,,16,16,136,1.0,,,base,0,0.03049200000000063,,16,,8,8,False,,,,,False,,,,,,,,,,,0,0,8.358299965038896e-05,,22,1,,,,118,range_area7,,[],14428.625110395717,0,69.052661958582,0.0,8,,,,229.23281375,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,,3,145,1.0,27,,1,,,16,ordinary,6,public_upper_bound_16,112,3667.72502,,,True,0.030540124978870153
4,0,True,0,0,0,0,0,uniform__smooth__145,uniform__smooth,8,2,,16,16,136,1.0,,,base,0,0.030977000000000032,,16,,8,8,False,,2,0,2,False,,,,,,,,,,,0,0,8.283398346975446e-05,,22,1,,,,118,faithful_area7,,[],14428.625110395717,0,69.052661958582,0.0,8,,,,229.23281375,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,,3,145,1.0,27,,1,,,16,ordinary,6,public_upper_bound_16,112,3667.72502,,,True,0.031000915972981602
4,0,True,0,0,0,0,0,uniform__smooth__145,uniform__smooth,8,2,2,16,16,136,1.0,,,base,0,0.031499000000000166,0,16,,8,8,False,,2,0,2,False,,,,,,,,,,,0,0,8.475000504404306e-05,,22,1,4,,,118,deferred_area7,6,[],14428.625110395717,0,69.052661958582,0.0,8,,,0,229.23281375,"[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0,,3,145,1.0,27,,1,,,16,ordinary,6,public_upper_bound_16,112,3667.72502,,,True,0.03151179198175669
20,0,True,,,,,,uniform__smooth__146,uniform__smooth,11,,,11,11,143,,,,,,0.1551689999999999,,11,,,,,,,,,,,,,,,,,,,,0,,6.808404577895999e-05,,,,,,,130,peer_layout9_proxy,,[],20323.799594643886,0,,0.0,,,,,444.250902,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,,3,146,,,,,,,11,ordinary,9,full_coverage_and_all_discovered_cleared,117,4886.759922,,,,0.15530987497186288
7,0,True,0,0,0,0,0,uniform__smooth__146,uniform__smooth,5,,,12,11,147,1.0,,,,,0.022949999999999804,,11,,6,7,False,,,,,,,,,,,,,,,,0,,7.970898877829313e-05,,18,0,,,,133,area_return1_7,,[],12449.88291433564,0,38.4633566924398,0.0,5,,,,303.08878027272726,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,,3,146,,12,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,121,3333.976583,,,True,0.02311958296922967
7,0,True,0,0,0,0,0,uniform__smooth__146,uniform__smooth,5,4,,12,11,143,1.0,,,base,0,0.022236999999999618,,11,,6,7,False,,,,,False,,,,,,,,,,,0,0,8.337502367794514e-05,,18,0,,,,129,range_area7,,[],12449.88291433564,0,38.4633566924398,0.0,5,,,,300.9069620909091,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,,3,146,1.0,12,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,117,3309.976583,,,True,0.022310499974992126
7,0,True,0,0,0,0,0,uniform__smooth__146,uniform__smooth,5,4,,12,11,143,1.0,,,base,0,0.021708000000000283,,11,,6,7,False,,4,0,4,False,,,,,,,,,,,0,0,8.004199480637908e-05,,18,0,,,,129,faithful_area7,,[],12449.88291433564,0,38.4633566924398,0.0,5,,,,300.9069620909091,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",,,3,146,1.0,12,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,117,3309.976583,,,True,0.02171162498416379
7,0,True,0,0,0,0,0,uniform__smooth__146,uniform__smooth,5,4,4,12,11,143,1.0,,,base,0,0.02214600000000022,0,11,,6,7,False,,4,0,4,False,,,,,,,,,,,0,0,0.00018212501890957355,,18,0,4,,,129,deferred_area7,9,[],12449.88291433564,0,38.4633566924398,0.0,5,,,0,300.9069620909091,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 15, 17]",0,,3,146,1.0,12,,0,,,11,ordinary,7,full_coverage_and_all_discovered_cleared,117,3309.976583,,,True,0.022188792005181313
